Player,Season,Team,Valor_Mercado,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
ryan sessegnon,2018-2019,fulham,42266000.0,0.13557547692268593,1.131640760842495,1.6816541698056058,-3.4125825137231325,-0.6788339026868988,-0.8778281831990074,-1.988759550006754,-0.827269042950771,-0.6388460088873167,-1.4086113528198758,0.36538807573678805,0.4026757211456215,-0.9931174265997341,1.1274677709092633,-0.12829520362019387,0.0522954170869761,0.21262549808016987,0.9357020717485555,-0.08520580459342159,0.21814665382505954
lazar samardzic,2023-2024,udinese,42962000.0,3.8182978780523817,1.5798124929157686,-0.3340286211817719,-0.6701828840465095,-0.34439643686846216,-0.13249650321748277,-0.30341739837439696,-1.008932352494142,-0.8117904244328719,-0.2940153471361073,-0.7197426286907239,-0.10675658533293414,-0.7859412142293445,-0.7625128261719257,0.12870653719330996,-0.38532447743623827,-0.611049134005211,-1.6156976844164097,-0.8442477282669345,-0.49553269221505103
emanuele terranova,2019-2020,cremonese,22867000.0,-2.9989938736965898,0.23331954137997904,0.6346632008086197,1.5801247002719354,-0.27918201232987966,1.3653990114264583,-0.4469475848211071,2.2883917653748647,0.7392426230698425,0.6845894978050219,-0.9469239383498973,0.35787613172322913,0.3806043909530994,-0.5134254178891008,-0.053740229257328034,0.6998510523221583,0.0714052564197409,-0.1261078371062601,-0.5564180018594835,0.4624647926422529
kristoffer askildsen,2021-2022,sampdoria,20747000.0,-3.641345072468933,-1.9920195993354664,-0.8429526758355175,0.2070307864863224,1.319382959209871,-0.3000747320029983,-0.619178246185739,-0.2569920595869947,-0.724051110644327,-0.944788754937811,-0.28058774824640187,-0.06516322072665601,0.8299063499519396,-0.2914943900882405,-0.22574260123750708,-0.13320808595971484,-0.6070280851130758,-0.15466511778870595,-0.03951132645558701,0.17898458896017674
david brooks,2018-2019,bournemouth,40294799.99999999,1.560798726313862,3.5832355562861,1.172511138771509,-2.936148977651417,1.2328982989537889,-0.9085981123527282,-2.301182735644238,-0.5801238407566724,0.7085647281071507,-0.9042576564711133,0.9711077879932106,-0.12368373971379312,-0.3854820765272776,0.7253540481527498,-0.3909818873215616,-0.1648283552178171,-1.0994688987590924,-0.04722221298720928,-0.2506488249813406,0.09209616902982098
remi oudin,2022-2023,lecce,25555000.0,0.6404504081160827,-0.900485101164731,-1.1560375591825622,0.6466543353182964,0.3093695063257794,-0.8484428251668674,0.07314212088647783,-0.47932856151900144,0.13716361488017026,0.1436640784075873,-0.6323831459003681,0.40374252624312396,-0.2902413924419872,-0.5822628790670247,0.4351479116777635,0.8116155454383721,-0.41018984268962394,-0.19367449939115391,-1.4336760121546233,0.16201314873568792
mario rui,2020-2021,napoli,24940000.0,-1.0502421164574434,0.4034100501713643,-0.7023650817533102,-0.6045844301040776,-1.0027751815397556,1.0000725955645877,0.327867941018449,-0.3214505800168554,0.19105975319028545,0.2942070643409615,-0.07326173490343657,0.9429937659983629,0.23558985977394448,-0.3220172432981037,-0.33445065329152335,-0.649883181429475,0.05142372183000693,0.4224311026644837,-0.621579096592453,0.6485136495673133
odsonne edouard,2021-2022,crystal-palace,31816000.000000004,5.116341241491066,-2.5659490820459454,-0.434593463088812,0.8982322665492848,0.300630634209212,-0.8261530939265239,-0.23729400064055067,-0.42157073902303477,-0.3877546594747525,-0.4463963854358068,-0.3688896025832388,-0.3785678374008552,0.2710674313364997,0.9147396969075807,0.5143593668367163,-0.06480879418870525,0.4690509657351565,0.06162041534802081,0.9242617031325246,0.22695066710986153
tanguy ndombele,2020-2021,tottenham-hotspur,36711000.0,1.1525333944084444,2.444453004722601,-1.0402642590236146,-1.22885967973861,0.14581730315272345,-1.2311162799556143,0.2138302261789437,-0.7925655347987078,-0.11958767450232215,-0.10620630184855953,-0.11265402288724108,-1.0535290140161768,-0.836989993294444,0.18757853468273517,0.9501271389896441,0.5440182848416087,-0.2042144125931465,-0.029423865460334056,0.3076522536840721,0.24491563827937016
bernardo silva,2021-2022,manchester-city,49089000.0,8.177231557908716,4.8880433340758,-1.6522326489592298,-2.7838592661677892,-0.2889348432531858,-1.5727754317936264,-1.0804951652386707,-0.5356595994995527,0.6488057161213886,2.0865858403306703,-0.09877531464850853,0.8687648838927131,-0.0476438134770391,0.010913582714977686,0.7032284012736065,1.3721005785903215,1.9156488431819212,-1.2437695533245026,0.2859680457318661,1.0090969662930889
joshua king,2020-2021,everton,5678000.0,-2.161576856020695,-6.1992182712130965,-1.3058230447661723,0.4226065824006235,1.4054059864306327,-0.7318284510486094,0.9714025546043943,0.19965329908200344,0.5985870377806309,-0.5040232146428699,-1.448348344757145,1.8269930049380465,-0.20368002796964368,0.6345022740444631,-1.0336744765240955,0.5281598334279254,0.3511741244995991,0.9769426757768531,1.1111117626820286,-0.6494748464172946
olivier giroud,2019-2020,chelsea,19086000.0,7.027608725880737,-6.407418184631129,-0.8442367227156831,4.966285266842788,0.8985624535845755,-3.408930343173922,1.583160907387847,0.17904307470213404,1.968347100280539,0.19929529976716107,0.10032359582493586,0.99419609544027,-1.012989234610381,-0.5727458372617024,0.3740319244396807,-0.40007960566733103,-0.311850623154213,0.7709247079467713,0.7230919240714652,-0.2926462069005175
mads roerslev,2023-2024,brentford,34157000.0,-0.6793382264728604,2.5694298505121487,-1.0840135334943968,-0.18050383739695158,-0.10291798017933951,-0.18379401417397617,0.10223638886763266,-1.2839458586176113,-0.12595748083809968,0.4163970284434304,-0.07048546292326555,-0.8144709230788743,-1.1811726436059384,-0.2302549233086441,-1.6807051740087886,-0.8913032352223382,1.5349468712552305,-0.654326330430055,-0.4620034218917475,0.8314675657714262
demba seck,2022-2023,torino,17233000.0,-2.919313437299568,-4.608215474278046,-1.036485716173273,-0.4163427328252398,0.401676774089604,0.19202676051292597,-1.3779388450549408,-0.7922785700560547,-1.0369945868698514,0.6294480333041036,-0.7870330634249906,0.6673317353191291,-0.09997120441349247,-0.22193809356211686,-0.28409838233717516,0.07078210324640968,-0.6755412402110079,-0.2561700051350304,-0.020823648917532772,0.15139029634563256
joao cancelo,2020-2021,manchester-city,40651000.0,2.201366144564842,6.766278187192416,-2.664276277618031,-1.0176246890093108,-0.46696236428202276,0.43960337763919033,1.0983736032359677,1.1232982685790016,-1.2326187983786485,1.5304313045976736,1.3204315374192819,1.616770651879842,-1.234306574016982,-1.182404193614065,-1.2263128827846101,-0.12730051620485747,0.5707628303621629,-0.5838775006335145,-0.24462469484094607,0.7383325909037587
cesar azpilicueta,2020-2021,chelsea,31396000.0,-0.384769569953955,3.9757339025370984,-0.7305110667496227,-0.1638102134234007,-0.5900513506420675,0.38225608007525225,0.9149253999663225,1.4345667282324976,-0.5166244519950891,1.0916723522265934,0.9046903166835298,0.6574661318508359,-0.6524315461588086,0.953104508580046,0.5287824970022867,0.4534790391571255,-0.1928375203157336,0.25925894020591245,-0.4108993246995198,-0.7704578091373884
yann aurel bisseck,2023-2024,inter,21480000.0,-1.843104184875456,-3.471834034643024,-0.6407233409666666,1.1327556137439312,0.6064589994497229,-0.14903520889710917,-1.3950182742024035,-0.8540732470392208,-0.37323768920576905,0.3371960591543999,0.5725017853359089,-0.21334392117317136,-0.8174655629422121,-0.7429856320565947,0.3972207256525095,-0.013932990591832659,-0.1670747502529229,-0.49828567616705477,0.2813430987239326,0.07308266613398126
dejan lovren,2018-2019,liverpool,13906299.999999994,-4.104426901751062,-2.2331626902515143,0.7285927255816779,0.3641218141616629,0.35427168292893885,0.5363754247974699,0.4514230859908847,-0.32230962214328546,0.20111776994017447,0.007217731759824233,1.693236103432629,1.1298441036643938,-0.22993691635263708,0.3739893299047124,-0.23983366442580398,-0.15022431406214096,-0.134463713920833,-0.344762836548501,0.12747728733107005,0.08853169445124062
jefferson lerma,2018-2019,bournemouth,40472800.000000015,-1.9466787605485252,5.674399269883755,0.9037348946293852,0.8752102376379282,0.6344276893728167,-0.9324492710650527,0.9662550319073161,0.4111163436203896,0.28576533945659516,-2.3613046284641426,-0.07187954187594797,0.25421619880797375,1.437141131866117,-0.6682645451596987,0.4083013314698374,1.026809688792472,0.2681708610802589,-0.43912516000274976,-0.037110475786131907,1.00133528546587
giulio donati,2021-2022,monza,31087999.999999996,-2.220978642804105,4.794772188645324,0.14051893694540565,1.1679155501253136,-0.15037473336789098,0.6149417990255482,0.7250253630329909,1.8318991702548804,0.4396781302584967,-0.18486992197076244,-0.14258865380262065,0.38136315072755944,-0.5670235371965873,0.10147501673152741,0.4851128747603335,-0.34027849746815897,-0.47031878083695755,0.8774775897096074,-0.3277768663145102,-0.02721575106663444
ondrej duda,2022-2023,hellas verona,17589000.0,-2.9879249608976695,-1.7149763993958016,-0.9179496546976822,-0.3242137803166913,1.2679605487944157,-0.11799257887958035,0.031320286337067085,-0.2999803753272336,0.08896218235668053,0.8099654161003167,-0.30936932492926206,-0.029592982548667615,0.6196527073766869,0.09326048816808853,0.03730549846768642,0.33978320413398927,-0.5050877858633372,0.407376367371566,-0.09124221543301834,-0.13285348440460637
matteo pessina,2023-2024,monza,47135000.0,2.985157299105259,4.4458912258379355,3.3332979082067227,0.10479737101274787,1.763803960842961,2.5640738090138147,1.6886368580982518,0.6762641538317288,-2.594080345039357,0.34710104392224506,-0.720209891532622,-0.918603351367764,-1.3442075540928005,-0.6579370993527696,0.26418782255146256,0.10346652421959397,-0.3035680888124777,0.4123886587171657,1.518410281041334,-0.028372518303024907
alan empereur,2019-2020,hellas verona,16877000.0,-4.267052962521511,-1.8629136318108757,-0.2679134471540059,0.8618218160231788,1.0866011864226686,0.7225692797129497,-1.1213211386533182,-0.32988168989978894,0.3402772581488419,-0.4820387734362629,0.11808126540168787,0.13538511097617095,0.1362209320169985,0.10267798668569796,0.3451154057337872,0.21676097710488826,-0.21139680399554947,0.0801748587156281,-0.03413285803650385,0.22018770357688422
isak hien,2023-2024,hellas verona,17740000.0,-4.005292642979481,-2.2148461936938477,-0.42028514680172263,0.40241025679932624,1.0324729906452392,0.24922318662771326,-0.3938925994436256,1.4681913722129534,-1.0798377268839372,0.2881600927814462,0.7795880188452349,0.48056957060245853,-0.9958859520385234,0.3855129448579869,-0.5656370531929088,-0.41309403392398214,-0.5325484509645821,-0.23172938699854218,0.4076681837650027,0.07167218467527296
sofiane boufal,2019-2020,southampton,18984000.0,0.8347211813281776,-2.954295744474338,-3.612593308367079,-1.0957936917295084,-1.2066490659410811,1.4332134838774466,-0.05019811382864216,-0.40397761338820715,-0.48431986299531415,-0.28213300175229294,-1.3815176340064972,0.8385806028187743,0.1333844426399113,1.1430816736732043,0.3912630906008978,-0.009873576584234524,0.0012617465821354859,-0.6443864697773573,-1.0675445855112955,-0.3383576329210362
daniel podence,2019-2020,wolverhampton-wanderers,14513000.0,0.9377905767800315,-6.790301871510878,-2.678628384171141,1.9523547054555792,0.4010080203995666,-1.1167675393491323,0.9228634296421989,-0.06065822630185507,-0.3052053361916226,-0.9637056405409224,-1.2747801190013235,1.7576085621785225,-0.8479236538802296,-0.6390298082928327,-0.024270304333587286,0.6074311232039907,0.4778185381053111,-0.2399157931935729,0.14835020024789144,-0.8258204731423598
james ward-prowse,2023-2024,west-ham-united,44554000.0,6.480021887395978,3.8303215755146547,0.20367561738877046,-0.3469458451243027,-0.8931737207530808,2.244302313816622,0.8261067914377376,-0.7823469263075661,0.2925645659578478,-0.6907388028947931,-0.3744870045136076,-1.106439061494348,-0.22188207398456272,0.7644225875367303,-0.5868545562074722,1.5753957981013653,-1.0340957871267797,-0.961079575341257,-1.2509758808438087,0.14463203346273926
mattia perin,2019-2020,genoa,24721000.0,-4.167515964472191,-3.543230450008131,1.5513492911250435,-0.32772879695391816,-1.048039617252685,0.2815811074318558,-0.6854615968279255,-1.0232504111662153,-1.0763096392724412,2.0683037142877554,0.2974207173192841,-0.9389427259651697,0.29246839120020446,0.05465274967632865,0.2833415602767416,-0.2912015737710544,-1.129086733503373,-0.03953688311409184,-0.09257987063796094,0.9860671014942799
matteo lovato,2023-2024,salernitana,20364000.0,-4.134228023076432,-0.8487187101236903,-0.7139966469184116,0.6809150481813739,0.9963225571723321,0.39432294536621915,-0.4906859940735068,-0.872807789417868,-0.7057713132778288,0.25056364757727784,1.0099090890573494,0.3328071274770251,-0.12869434469846283,0.1305270563601979,-0.391013742895243,-0.007971140445056991,-0.03635297105367288,-0.36921368566471285,-0.14518485712005436,0.3544027328787581
tomasz kupisz,2020-2021,salernitana,27779000.0,0.7432766393816733,1.0944619681523087,-0.7572283545593012,-0.42272179823092876,-0.19332820213368224,-0.08757182564400422,0.4156628865706334,-0.6488929242821172,1.2002126217021445,0.22911834746305867,0.08714004191998517,-0.49339834720221,-1.18223696494863,0.2573134074631998,0.215315989060795,-0.360210362896264,0.12872355054320728,-0.20329533138984457,-0.7853041662054719,0.23528815009513873
willy boly,2018-2019,wolverhampton-wanderers,46998200.0,-1.6829933787289084,10.377000666377562,2.8611123663442815,4.0879526692979145,-1.3514425652757995,0.20186025569384,0.901345136067609,0.19672939013672472,-1.234215660016364,-0.20066019745844055,3.891333170400049,3.5587325393861176,-2.225086679801807,1.5361621522523652,-1.471919226434272,0.47450858128279294,-0.1305199388471968,-0.1734646708486609,-0.7349817328718962,-1.2755434520196893
milan duric,2022-2023,hellas verona,17626000.0,-1.378155901160405,-3.875275114543325,0.6525336284186619,-0.31628663278636926,-0.9272946058348854,0.34506635865802526,0.3168988920202777,0.18557427813046187,1.1525654672972612,0.25451203759530694,-0.859811463567125,-0.2681916481292031,0.47970598240653334,0.19267209915073996,0.2136894941959279,-0.14527889620035184,0.11120794469160811,-0.23690277601492038,-0.1474677280028236,-0.0953395509698104
giacomo bonaventura,2023-2024,fiorentina,33279000.0,5.2192629433989275,-0.2704813633270866,0.39626631192183875,-0.41109787281842763,-0.46747714862245443,-0.4441588059122154,0.18514339723579065,0.14939033847349667,1.4882222827437204,1.3374720852689452,0.4621917537345321,-0.7668608104102494,0.5766374345289417,-0.25255047167639616,1.4972667101914883,1.3476704414610285,0.17911484646535333,-0.2031806455782968,-0.12543494115695275,0.009035483546817732
christian benteke,2018-2019,crystal-palace,13133400.000000002,-3.002154009257833,-4.115400142879096,0.6962459183745026,-1.388778403067963,1.0966297357472308,-0.10761878858434563,-0.5612275814202493,0.07927971118119868,0.8235801256872043,-0.5400308972480655,0.1732540295252207,0.03683384022914503,0.07960542962047143,0.5359116210661543,-0.44515697060840553,0.051624905413517296,-0.24467748618195298,-0.060063938307276236,0.08633977486266821,-0.292585268452161
giacomo raspadori,2023-2024,napoli,32300000.0,5.092239316550315,-2.7169366074719927,-1.2372740643057893,0.20736918250913577,-1.0002506981089323,-0.492566738801192,-0.4186202136460833,-0.9311101435467082,-0.43812894763346666,0.18107953357308731,-0.7612018186074873,-0.03430587615883464,-0.6288898820293967,0.6824215334174039,-0.24910446189698643,0.2630574752326772,-0.35271517898805294,-0.4531897217243015,-0.669228850328704,-0.3892103840417508
cengiz under,2019-2020,roma,20369500.0,-2.2618837988246834,-2.9929530654027925,0.3500137926429859,-2.131062818911803,1.215509618106091,-0.4819849585049584,-1.361682916813075,0.0366375279442475,0.11079436304023937,-0.8343301526960268,0.2621027475127274,0.6099592458325402,-0.06047760857748274,-0.6424233275949276,-0.024262533285639296,0.3602209784222305,0.22625709336500374,-0.2618371185842799,-0.1945146826555106,-0.3521732791551684
leo sena,2020-2021,spezia,19003000.0,-3.341881034498729,-1.1325089943199,-1.3128340285985844,-1.06656866474082,1.6490653756522107,-0.22125499631151715,-0.2405779313488227,-0.6699718097700572,0.01563458546847581,-0.03154158946305534,0.0736637682738879,0.030625376185799344,-1.0349840021999583,0.3026923544175476,0.6880316723136665,0.5365695679094387,-0.5207444315995627,-0.021236318895331036,0.7009629851412114,0.19801218849389557
john mcginn,2023-2024,aston-villa,45255000.0,5.028917735594787,6.116415046382092,-1.2150726051448948,-0.8703532323550776,0.08444235738658781,-1.1177834254093428,1.1299947837743476,1.9185461473947583,0.345723550173031,0.7371032012009113,0.006215927347279576,-0.9905231211865484,0.05884212879796418,-0.3508087897313371,-0.5828531240746695,-0.13439249481589657,-1.6506235611724662,-1.0395311399038163,0.42928396894228604,0.2902229705638285
maxime lopez,2021-2022,sassuolo,48752000.0,0.675437611882307,8.326916696054596,-1.0774602970135463,-0.3432096515142392,0.38750842760014,-1.108249855786358,1.834128101839762,0.09186386334508685,-0.48611154134002477,-0.6154496945808433,-0.1377856638438124,0.5541522455531669,1.5148608499975509,-2.9410519478785986,-0.312378761929674,-0.6651579944992263,-0.8495663344721744,-0.36083990168837915,0.7932922780142659,0.7467213530382285
benjamin pavard,2023-2024,inter,27147000.000000007,-1.9989730645601558,1.6762658067164662,-0.49119828529599147,1.249174114999989,-0.799500123209662,1.5352317176024088,-0.7894705789885628,-0.6687175860563642,-0.127630622925394,0.6732887122831455,0.4818334578683561,0.2138755133222829,0.9336112923848088,0.09034057416530894,-0.015227637798560189,0.12149651789859219,-0.20919495977846606,0.2790137302522957,0.04125345020920232,-0.041849280780002364
nikola krstovic,2023-2024,lecce,40482000.0,5.758342717358168,-2.1405123639387265,2.502006432994746,1.450041041140524,0.4773625592783816,-0.8527870140390269,-1.0622109418390935,1.0806533791404191,-1.6960774291540306,1.8029794048645846,-2.0432509735868156,0.18489763428661038,0.20569452715781364,0.9551942697081466,-1.031165195184815,0.675663128372083,-0.7730193576227535,-0.3659418733962042,0.15947906638723414,0.16693641264079118
teun koopmeiners,2023-2024,atalanta,45736000.0,8.506662602963424,2.443978765735401,0.19043381351829644,-0.9260195922553836,0.47144840565613955,0.45709334870801366,-0.05123025278522804,-0.5318123867320638,0.16553610971584423,-0.6552300124450996,0.6560112433157113,-0.5621756902375566,-0.5786590374287212,-0.9720465145991499,0.9446830174669945,-0.6719776097780474,-1.0714149226118324,-0.983691069988591,-0.14622048440006494,-0.3530522121447751
solly march,2019-2020,brighton-and-hove-albion,22828000.000000004,-1.5559983769255434,-1.074841875048111,-0.8641981308068177,-0.476986884356448,-0.21203933356584426,0.20037418138246108,0.010846339328737532,-0.5846916280515282,-0.8256992232226101,0.2442931924556721,0.6774162064638182,2.0845743906627137,-0.0537208811733939,0.48612082438072884,-0.07009162355259993,-0.0730722137286423,0.3881270852894626,0.8449677282330001,0.11112539200684933,0.001341218674305118
hamed junior traore,2020-2021,sassuolo,37975999.99999999,3.9796850192492204,0.5140398549787373,-1.4857812138254982,-0.18003186672453603,-0.09219011197377652,-1.7022474435776271,-0.6092842550955783,-0.4750391151608556,-0.5447131794746889,-0.389843689867292,-0.5866362771685523,-0.08503128372827151,0.418976698703503,0.37811382386278575,1.017275641791421,0.2759956413573698,0.0591808356063067,-0.4537858867145858,-0.6988558856571029,0.529057936154789
patrick bamford,2022-2023,leeds-united,25002000.0,4.247676515622756,-3.7610432905986526,0.4558304231266222,1.5348027104977262,0.4658676733462203,-1.132305652591056,0.9351861381504987,-0.05445708521527524,0.5081217446939319,-0.2034878214844241,-1.4105681964306118,0.5784917072154105,0.43070817123985766,0.9391720227200795,-1.165690165535892,0.008641209103624946,0.005637519805718565,0.5778109494600189,1.2385404064767953,0.586608647477749
marcelo brozovic,2022-2023,inter,27912000.0,2.4762120458622983,1.2052523565994582,-1.7985890972325125,0.17839736982252757,-0.8194559387829209,0.8244684554150307,1.0776044155674054,0.43878720525899406,1.1168963889260712,-1.3431291452449523,0.5361746242949378,-1.1027501438758518,1.2051903315665866,-0.33184232412085213,-0.3794445391248854,0.025191140150836226,-0.7337995252903348,0.19466215917642588,0.2581722870925166,-0.33668801704469087
adam lallana,2021-2022,brighton-and-hove-albion,21507000.0,-1.6684108635741266,0.6380117819299551,-0.6503567107461715,-0.914804316884237,0.38003238782958776,-0.12404452235407373,2.154159177259437,0.05923879967494785,1.0143801023260768,0.3199781864934643,0.15627019373460616,0.3854593006661698,0.15134690813909804,0.6086351157868948,-0.13050561768396898,0.2704346715907846,0.3986402480203553,-0.31832261376506166,0.437014343800804,0.5903456095676238
bart verbruggen,2023-2024,brighton-and-hove-albion,30310000.0,-4.168908563856573,-3.4451509008783976,2.0720351312245513,-0.7190381060019562,-1.488581584145403,-0.7792682357972871,0.49383829764796866,-0.633208154078192,-2.555232964673224,0.062263180929364864,1.3283666140648405,0.3577116480464373,0.7282326231607372,0.05180818792484585,0.13139057138473526,-0.020691511451898605,-0.3517806290059356,-0.19196074530877533,0.1422467671539873,0.30081684940109404
dwight mcneil,2020-2021,burnley,52045999.99999999,2.728723492775286,5.08299256955813,-1.0462351602643645,-2.5058623022282043,-2.1154210767358634,-0.03779103654294159,-0.13472735553465584,-1.1391539078218527,-0.7477732766173568,-1.6251300604297585,-0.3167009943953355,0.6727126252304578,-1.951268307671153,0.11098446224044385,0.39792078254941143,-0.9391066122390191,-0.7530211471400217,0.029597107094207063,-0.7820763268207094,0.30742192498554
thiago cionek,2019-2020,spal,30396900.0,-2.3649394557350205,5.390326674276269,0.3357614728245407,0.6156367547162926,0.24626694380259234,0.20991354333767617,1.5767283756273065,0.293262500769989,0.9515044494669657,-0.05231244189408892,0.8470324967647415,1.437395438177613,1.3620706108617744,-0.41945697907992086,0.30824398019595445,-0.4561812504403504,1.4940825343369049,0.49543952773253924,-0.265935299428254,0.6480627894157304
ruslan malinovskyi,2021-2022,atalanta,29015000.0,6.519715844350861,-1.3316523664499125,-2.4410775389156703,-0.48284906632494545,-2.148868107681885,0.5885699049286371,-0.02136560648180637,0.7681953639631317,0.7853631335809437,-1.024422260959322,-0.032261122249407165,-0.2505330455848817,1.792233490882029,-0.2352598109930737,2.0350793130005225,-0.34072407937243965,-0.5242841058426062,-0.7500052041567801,-0.9303826974745592,-0.831743088897398
shane long,2019-2020,southampton,21433000.0,2.527605348323163,-2.9108195497312686,-1.1914756376212514,0.09880542549856432,-0.47716193507523935,-0.40686785313483964,0.6738669368937964,-0.4238957943603496,1.1142352113047398,1.1262820324928906,-1.2339840264086697,0.7130349225549983,-0.3409060865815104,1.6024466209805077,-0.8262099868880338,0.20429096544718262,0.19112257324862594,0.16240508918646313,-0.024451975773260675,0.20315858412776364
sandro tonali,2021-2022,milan,46143000.0,3.0651287015736903,4.1723876334237575,-0.702039209424426,0.43516241587416754,-0.19291184391313648,-1.178600986684035,-0.28939131665026,-0.5334680433602672,-0.44152058153037654,0.12600608964417276,-0.37968972241358584,-0.5758511056312969,1.1437871033783844,-1.0032496769869927,-0.44014949394659303,1.1618473707771726,-0.7008051434935728,-0.5718727737937063,-0.6471078848459093,-0.6740868962272136
alex ferrari,2020-2021,sampdoria,17493000.0,-2.8858119933609774,-0.8516817096119175,-1.909667604321007,0.4763744301326865,0.6752958985547228,1.2793278927719538,-0.3168647171173384,-0.5477931215284417,0.13002684580120072,-0.06748756214469212,0.3433639033950106,-0.2716551046465004,0.1159205204337981,0.25294966258459955,-0.2484600086605689,-0.11852651265413769,-0.2538579213950571,-0.15358101466058535,-0.8598834011495537,0.19478731317651396
federico di francesco,2018-2019,sassuolo,20614600.0,-2.138798374656602,-2.618980009951953,0.5535277342921866,-1.845562713645011,0.9535962261057569,-0.1307249653308955,-1.8961541637188517,-0.37124785448933034,0.11233932567188853,0.352381826472707,0.3603198884179754,-0.06660647698097094,0.28528026300364245,0.451058438195713,0.18533754172977557,-0.13780423345465484,-0.32583933698810297,0.4745039111314045,0.046694605195296585,0.07410652032901209
lucas digne,2020-2021,everton,42557000.0,2.004847048588698,6.1324482225182875,-2.2496034057433176,-1.4059265511157157,-1.654707598276761,1.8295405490651868,-0.9858869499928418,0.7814280878834066,-0.015151054683926921,0.23120077200774428,-0.287683630759873,-0.45840171054172557,-2.033356860917363,1.3032568667791085,-0.7188587534243095,-1.5155157901258103,0.8939394789162031,0.7539513835684527,-1.0222840173152747,-0.31002077900907
jeffrey schlupp,2019-2020,crystal-palace,20432000.0,0.22762725481123178,-2.994587591515728,-1.1326735237707544,0.9930752604964623,0.4174985991237533,-0.33055414861216814,-0.004585054627041689,-0.2076889681276976,0.4843517209628295,-0.3628030007441482,0.7580670997145462,-0.33235090692393277,-0.47608312429973193,-0.8827008920681962,0.20685873648857908,-0.14000004107915928,0.06398331770263001,0.3091585576647749,-0.002793249180956657,-0.11620583417276134
marcos curado,2020-2021,frosinone,23966000.0,-3.7354178703688006,-0.19720588435078398,0.1864285536579887,1.7041244792081327,0.5707787920067531,0.7931145273340707,-1.399742302913789,-0.5671800540239237,0.27412433553620924,-0.024878958320240646,-0.24761290475339806,0.27398655957442325,0.2410520948229059,-0.3443883644522147,-0.21735920270540082,0.031490874967276226,-0.009441023221151675,0.14892008503885648,0.2633771299118888,0.014685151043855278
jose sa,2022-2023,wolverhampton-wanderers,35710000.0,-3.934655228109405,-1.96042618720124,4.661061664653002,-0.3065571498666098,-4.424657191772736,-0.5354658794356888,1.9958550876858066,-1.3383132697482796,-3.1280610203163253,3.0116990706150126,2.6031871447853128,0.9687515442183621,0.8223233476792933,0.992042355945728,0.7845331249938591,-0.5317102260191964,-1.1193424674697907,0.16986657509479258,-0.01412413314557331,1.0063588919493835
federico gatti,2023-2024,juventus,41200000.0,1.0001194500017536,2.0384383745136554,1.8720590013154121,2.407823662910712,-0.9083506602397486,-0.6853241121475471,-1.3214369224448141,-0.7295328880234359,-0.050131544481060664,1.1349569396402672,-0.44101807187112874,0.7983670288838247,1.0301791763989907,-0.5338614560233624,-0.2771905574873951,0.21311231889960475,-0.9895028535238015,-0.4947447329131049,0.8984059358222742,-0.3518271069947644
ben godfrey,2022-2023,everton,18244000.0,-2.356645386922729,-2.141368936329754,-1.2432027416154854,0.4393587292422429,0.634083109748484,0.1378194723772277,0.4966645018506587,-0.36468540014886425,-0.3944699729087526,-0.7271932154531052,0.5905055871375746,0.6528385187416351,0.009873818711354279,0.6559825746684105,-0.9904596714020393,-0.3790538645815817,0.3693174041893774,-0.1222770309730389,0.9353297198101244,0.6933704005457513
adam nagy,2023-2024,spezia,19378000.0,-3.2788663241712546,-0.8629575964494153,-0.5849982052264865,-0.40015924305252726,1.0091784498866028,0.12471636829869794,0.53746428358179,-0.3013114319973553,0.46488585537174243,0.3708334422483821,-0.1611752834538731,-0.17806929191897966,-0.014348944080495026,-0.5832471461255399,-0.3782434001199758,-0.2826669228243946,-0.9339000371110233,-0.07674571866785236,0.06730447732305765,0.21926369886391506
jan bednarek,2019-2020,southampton,48841000.0,-1.895439911687314,8.397496785698355,1.52308403842789,3.6981961054766956,-1.543816615265395,0.010773056678140065,1.0319087149244557,-1.465858063336798,-0.8594222306946444,-1.5536324895113838,1.8745045262028486,2.093305104083569,-1.147434001088338,0.9712891334778931,-0.8189273606030547,0.8489968272735671,1.4680727497459816,0.05041470355721473,-0.9928374933035263,1.2623451383802964
karol linetty,2018-2019,sampdoria,42158500.0,0.7245207544738996,7.303374581240043,-1.1875720830350842,-3.186993166046668,2.3182955879578158,-2.32480566314825,0.9022784218696371,0.07455415453078394,0.28750290198369555,-0.8684244888559502,-0.01091447297659201,-0.7053926831423437,0.9998489910014823,0.5557476565221491,0.8984388250052893,0.18850869963586753,0.8658514544026277,-0.020746171861301423,0.2642014766275508,0.03817779033538497
ivan radovanovic,2018-2019,genoa,17446899.999999993,-3.761208511186991,-1.3065166077531094,0.255412487190232,-0.3116469876906911,0.5412463191545536,0.26417048704064516,0.6046271333359118,-0.18630687660795367,0.3126547828219309,0.33611511896888097,0.6549082704380152,0.291575423640069,0.14386228154621483,-0.23312637777985923,0.11937698169295163,0.21366115864126706,-0.5398227371035036,0.12284604808242708,0.3436740376081294,-0.13800180666389875
