Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Jakub Kiwior,ZG,22.0,17,17,1.443,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.2,8.0,13.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,5.0,22.0,17.0,15.0,7.0,0.0,6.0,24.0,250.0,18.0,26.0,18.0,8.0,24.0,46.0,71.0,1.0
Emil Holm,ZG,22.0,20,17,1.393,15.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,1.3,25.0,41.0,40.0,82.0,6.0,6.0,13.0,6.0,13.0,8.0,8.0,16.0,8.0,16.0,26.0,15.0,13.0,8.0,5.0,16.0,31.0,516.0,15.0,21.0,6.0,15.0,9.0,35.0,41.0,0.0
Simone Bastoni,"LT,ZG",25.0,19,15,1.189,13.2,2.0,4.0,6.0,2.0,0.0,0.0,7.0,0.0,1.1,1.1,1.7,28.0,20.0,32.0,65.0,15.0,30.0,45.0,15.0,45.0,8.0,13.0,21.0,8.0,21.0,47.0,24.0,23.0,19.0,5.0,15.0,33.0,455.0,18.0,20.0,5.0,15.0,8.0,55.0,14.0,0.0
Mattia Caldara,ZG,28.0,20,13,1.253,13.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,0.0,8.0,5.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,6.0,23.0,14.0,10.0,11.0,2.0,9.0,20.0,450.0,11.0,23.0,16.0,7.0,17.0,40.0,88.0,2.0
Przemysław Wiśniewski,ZG,24.0,14,11,1.003,11.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.2,1.2,0.7,19.0,2.0,24.0,1.0,9.0,0.0,9.0,9.0,9.0,11.0,6.0,17.0,11.0,17.0,13.0,6.0,7.0,6.0,0.0,6.0,18.0,333.0,12.0,16.0,8.0,8.0,11.0,24.0,66.0,0.0
Daniele Verde,"AT,LT",26.0,25,11,998.0,11.1,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.9,2.1,1.3,34.0,18.0,42.0,57.0,27.0,0.0,27.0,18.0,18.0,26.0,12.0,38.0,19.0,31.0,4.0,4.0,3.0,0.0,1.0,3.0,7.0,429.0,4.0,6.0,0.0,6.0,8.0,12.0,4.0,0.0
Salvatore Esposito,LT,21.0,15,10,971.0,10.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.7,0.7,1.5,22.0,4.0,51.0,11.0,9.0,0.0,9.0,9.0,9.0,6.0,14.0,21.0,6.0,21.0,15.0,12.0,8.0,5.0,2.0,5.0,21.0,238.0,16.0,9.0,1.0,8.0,11.0,26.0,18.0,0.0
Eldor Shomurodov,AT,27.0,15,9,809.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.8,2.8,1.4,42.0,7.0,15.0,53.0,11.0,11.0,22.0,11.0,22.0,31.0,15.0,46.0,31.0,46.0,5.0,5.0,3.0,1.0,1.0,2.0,11.0,182.0,9.0,5.0,1.0,4.0,3.0,8.0,4.0,0.0
Viktor Kovalenko,LT,26.0,18,7,548.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,1.6,0.6,22.0,4.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,36.0,26.0,36.0,9.0,5.0,1.0,6.0,2.0,5.0,8.0,625.0,3.0,11.0,2.0,9.0,4.0,13.0,7.0,0.0
Daniel Maldini,"AT,LT",20.0,18,4,628.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.2,1.2,0.5,17.0,13.0,10.0,34.0,29.0,0.0,29.0,29.0,29.0,17.0,7.0,24.0,17.0,24.0,12.0,5.0,3.0,4.0,5.0,4.0,11.0,364.0,7.0,9.0,0.0,9.0,1.0,13.0,8.0,0.0
Petko Hristov,ZG,23.0,9,4,365.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,6.0,4.0,2.0,4.0,0.0,5.0,8.0,625.0,3.0,4.0,2.0,2.0,4.0,10.0,12.0,0.0
Jeroen Zoet,G,31.0,5,4,334.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Szymon Żurkowski,LT,24.0,10,3,427.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,6.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,12.0,9.0,3.0,4.0,4.0,1.0,2.0,15.0,133.0,13.0,9.0,2.0,7.0,4.0,13.0,6.0,0.0
Mikael Ellertsson,"LT,ZG",20.0,11,1,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,7.0,8.0,4.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,6.0,0.0,0.0
Dávid Strelec,AT,21.0,7,1,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,6.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,33.0,28.0,33.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Jacopo Sala,LT,30.0,6,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0
Tio Cipot,"AT,LT",19.0,8,0,139.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,5.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,11.0,2.0,11.0,12.0,7.0,6.0,3.0,3.0,6.0,8.0,750.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0
Salvador Ferrer,ZG,24.0,5,0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,3.0,333.0,2.0,3.0,1.0,2.0,1.0,5.0,4.0,0.0
Petar Zovko,G,20.0,1,0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Federico Marchetti,G,39.0,1,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
João Moutinho,"ZG,AT",24.0,4,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,7.0,1.0,5.0,1.0,1.0,3.0,4.0,750.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0
Raimonds Krollis,"AT,ZG",20.0,4,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,31.0,24.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Leandro Sanca,"AT,LT",22.0,4,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Julius Beck,LT,17.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Nicolò Bertola,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.0,359.0,290.0,236.0,96.0,254.0,569.0,446.0,315.0,457.0,161.0,296.0,301.0,923.0,830.0,7.0
Pietro Candelari,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.0,367.0,314.0,257.0,98.0,303.0,581.0,522.0,278.0,430.0,117.0,313.0,354.0,1023.0,749.0,6.0
Elio Capradossi,ZG,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo Dido,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone Giorgeschi,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emil Kornvig,LT,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aurélien Nguiamba,LT,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo Pedicillo,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suf Podgoreanu,AT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aimar Sher,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
