Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Patric,ZG,30.0,20,19,1.608,17.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.4,1.4,0.2,15.0,3.0,72.0,12.0,11.0,0.0,11.0,11.0,11.0,8.0,1.0,9.0,8.0,9.0,13.0,8.0,10.0,3.0,0.0,8.0,18.0,444.0,10.0,15.0,9.0,6.0,6.0,19.0,44.0,0.0
Daichi Kamada,LT,26.0,29,17,1.544,17.2,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.8,1.8,2.8,46.0,40.0,96.0,78.0,12.0,12.0,23.0,12.0,23.0,11.0,16.0,27.0,11.0,27.0,53.0,36.0,22.0,22.0,9.0,28.0,52.0,538.0,24.0,24.0,5.0,19.0,18.0,71.0,7.0,0.0
Valentín Castellanos,AT,24.0,35,16,1.682,18.7,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,7.3,7.3,1.7,89.0,15.0,47.0,132.0,21.0,16.0,37.0,21.0,37.0,39.0,9.0,48.0,39.0,48.0,22.0,10.0,1.0,12.0,9.0,6.0,20.0,300.0,14.0,22.0,2.0,20.0,2.0,24.0,18.0,0.0
Nicolò Casale,ZG,25.0,20,16,1.559,17.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,0.0,9.0,20.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,15.0,9.0,13.0,2.0,0.0,6.0,15.0,400.0,9.0,19.0,16.0,3.0,12.0,27.0,61.0,0.0
Nicolò Rovella,LT,21.0,23,16,1.318,14.6,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.5,11.0,21.0,56.0,11.0,0.0,14.0,14.0,0.0,14.0,4.0,3.0,8.0,4.0,8.0,46.0,28.0,25.0,17.0,4.0,16.0,36.0,444.0,20.0,27.0,6.0,21.0,23.0,69.0,29.0,0.0
Danilo Cataldi,LT,28.0,28,15,1.361,15.1,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.4,0.4,0.8,11.0,9.0,69.0,7.0,7.0,0.0,7.0,7.0,7.0,2.0,5.0,8.0,2.0,8.0,24.0,12.0,7.0,16.0,1.0,8.0,18.0,444.0,10.0,15.0,7.0,8.0,17.0,41.0,19.0,1.0
Gustav Isaksen,AT,22.0,28,12,1.074,11.9,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,1.6,1.6,2.6,42.0,36.0,21.0,95.0,25.0,8.0,34.0,25.0,34.0,13.0,22.0,35.0,13.0,35.0,4.0,3.0,2.0,1.0,1.0,1.0,9.0,111.0,8.0,11.0,1.0,10.0,4.0,8.0,4.0,0.0
Elseid Hysaj,ZG,29.0,22,11,1.199,13.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,7.0,27.0,51.0,41.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,5.0,24.0,14.0,8.0,13.0,3.0,15.0,24.0,625.0,9.0,16.0,6.0,10.0,17.0,41.0,31.0,0.0
Matías Vecino,LT,31.0,31,8,1.153,12.8,6.0,1.0,7.0,6.0,0.0,0.0,8.0,0.0,3.7,3.7,0.4,41.0,16.0,74.0,43.0,47.0,8.0,55.0,47.0,55.0,29.0,3.0,32.0,29.0,32.0,32.0,17.0,12.0,20.0,0.0,20.0,31.0,645.0,11.0,17.0,5.0,12.0,12.0,44.0,21.0,0.0
Luca Pellegrini,ZG,24.0,19,8,786.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.2,0.2,0.3,5.0,18.0,46.0,30.0,11.0,0.0,11.0,11.0,11.0,3.0,3.0,6.0,3.0,6.0,18.0,13.0,7.0,10.0,1.0,9.0,17.0,529.0,8.0,7.0,3.0,4.0,9.0,27.0,20.0,0.0
Christos Mandas,G,21.0,9,8,721.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0
Pedro,"AT,LT",36.0,33,5,816.0,9.1,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.5,1.5,2.1,36.0,31.0,33.0,81.0,11.0,11.0,22.0,11.0,22.0,17.0,23.0,39.0,17.0,39.0,16.0,12.0,5.0,7.0,4.0,3.0,12.0,250.0,9.0,16.0,2.0,14.0,3.0,19.0,1.0,0.0
Marius Adamonis,G,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581.0,348.0,259.0,254.0,68.0,283.0,618.0,458.0,335.0,430.0,122.0,308.0,295.0,876.0,640.0,7.0
Toma Bašić,LT,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.0,303.0,239.0,211.0,62.0,269.0,541.0,497.0,272.0,441.0,122.0,319.0,318.0,830.0,702.0,16.0
Larsson Coulibaly,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saná Fernandes,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessio Furlanetto,G,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego González,AT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimitrije Kamenović,ZG,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anderson Lima,LT,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Napolitano,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davide Renzetti,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabio Ruggeri,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luigi Sepe,G,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
