Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Adama Soumaoro,ZG,28.0,20,19,1.755,19.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,0.1,14.0,12.0,51.0,1.0,5.0,0.0,5.0,5.0,5.0,7.0,0.0,7.0,7.0,7.0,24.0,14.0,17.0,7.0,0.0,6.0,12.0,500.0,6.0,28.0,23.0,5.0,20.0,44.0,72.0,0.0
Mitchell Dijks,ZG,27.0,20,18,1.481,16.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.1,0.1,0.2,3.0,41.0,59.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,21.0,14.0,15.0,5.0,1.0,12.0,21.0,571.0,9.0,17.0,2.0,15.0,17.0,38.0,35.0,0.0
Nicolás Domínguez,LT,22.0,28,15,1.255,13.9,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.2,1.2,1.7,29.0,21.0,72.0,32.0,7.0,0.0,7.0,7.0,7.0,8.0,12.0,21.0,8.0,21.0,48.0,28.0,26.0,17.0,5.0,15.0,37.0,405.0,22.0,26.0,7.0,19.0,24.0,72.0,20.0,0.0
Andreas Skov Olsen,"AT,ZG",20.0,26,12,1.179,13.1,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,4.1,4.1,2.0,61.0,61.0,29.0,119.0,15.0,23.0,38.0,15.0,38.0,31.0,16.0,47.0,31.0,47.0,19.0,10.0,11.0,4.0,4.0,11.0,21.0,524.0,10.0,15.0,0.0,15.0,3.0,22.0,25.0,0.0
Emanuel Vignato,"AT,LT",19.0,31,11,1.203,13.4,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,1.5,1.5,3.6,51.0,43.0,79.0,81.0,7.0,30.0,37.0,7.0,37.0,11.0,27.0,38.0,11.0,38.0,18.0,9.0,9.0,6.0,3.0,3.0,15.0,200.0,12.0,6.0,1.0,5.0,10.0,28.0,7.0,0.0
Nicola Sansone,"AT,LT",28.0,26,11,1.169,13.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,3.9,3.9,2.9,68.0,38.0,58.0,88.0,15.0,15.0,31.0,15.0,31.0,30.0,22.0,53.0,30.0,53.0,22.0,11.0,7.0,12.0,3.0,10.0,31.0,323.0,21.0,15.0,0.0,15.0,9.0,31.0,7.0,0.0
Aaron Hickey,ZG,18.0,11,10,758.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.1,1.0,21.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,8.0,10.0,2.0,0.0,7.0,17.0,412.0,10.0,6.0,1.0,5.0,15.0,27.0,15.0,1.0
Angelo da Costa Júnior,G,36.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
Gary Medel,"ZG,LT",32.0,11,6,511.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,2.0,26.0,2.0,0.0,18.0,18.0,0.0,18.0,0.0,2.0,2.0,0.0,2.0,12.0,9.0,6.0,5.0,1.0,4.0,10.0,400.0,6.0,8.0,6.0,2.0,7.0,19.0,10.0,0.0
Ibrahima Mbaye,ZG,25.0,8,5,428.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.0,0.0,0.0,3.0,11.0,4.0,21.0,0.0,21.0,21.0,21.0,12.0,1.0,13.0,0.0,1.0,6.0,5.0,5.0,1.0,0.0,3.0,5.0,600.0,2.0,5.0,3.0,2.0,1.0,7.0,10.0,0.0
Andrea Poli,LT,30.0,18,4,383.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.6,16.0,4.0,25.0,4.0,23.0,0.0,23.0,23.0,23.0,24.0,14.0,38.0,24.0,38.0,9.0,7.0,4.0,2.0,3.0,6.0,12.0,500.0,6.0,7.0,1.0,6.0,7.0,16.0,7.0,0.0
Federico Ravaglia,G,20.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Nehuén Paz,ZG,27.0,6,3,363.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,4.0,0.0,17.0,0.0,25.0,0.0,25.0,25.0,25.0,9.0,1.0,10.0,9.0,10.0,9.0,4.0,4.0,5.0,0.0,6.0,7.0,857.0,1.0,4.0,2.0,2.0,11.0,20.0,16.0,0.0
Valentin Antov,ZG,19.0,5,2,232.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,0.0,3.0,10.0,300.0,7.0,6.0,5.0,1.0,4.0,8.0,13.0,0.0
Andri Fannar Baldursson,LT,18.0,8,1,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,2.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,7.0,10.0,6.0,6.0,1.0,2.0,3.0,1.0,3.0,333.0,2.0,3.0,1.0,2.0,3.0,9.0,7.0,0.0
Stefano Denswil,ZG,27.0,5,1,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0
Musa Juwara,"LT,ZG",18.0,5,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,333.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
Federico Santander,AT,29.0,4,0,37.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,7.0,0.0,1.0,5.0,0.0,243.0,243.0,0.0,243.0,56.0,100.0,156.0,56.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simone Rabbi,"AT,ZG",18.0,4,0,35.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,257.0,257.0,0.0,257.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omar Khailoti,ZG,18.0,1,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0
Paolo Faragò,ZG,27.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,21.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,500.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Arturo Calabresi,"ZG,AT",24.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Mattia Pagliuca,LT,18.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Edoardo Vergani,AT,19.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wisdom Amey,ZG,14.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacper Urbanski,AT,15.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Raimondo,AT,16.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ebenezer Annan,ZG,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.0,313.0,273.0,186.0,83.0,209.0,538.0,388.0,329.0,452.0,147.0,305.0,424.0,966.0,740.0,21.0
Alex Arnofoli,ZG,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.0,348.0,281.0,241.0,66.0,283.0,628.0,451.0,345.0,424.0,128.0,296.0,432.0,1020.0,637.0,15.0
Mattia Bani,ZG,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastian Breza,G,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingsley Michael,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco Molla,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dion Ruffo Luci,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
