Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Marlon,ZG,24.0,24,19,1.742,19.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,0.1,3.0,12.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,19.0,13.0,13.0,6.0,0.0,13.0,18.0,722.0,5.0,23.0,17.0,6.0,27.0,46.0,44.0,2.0
Francesco Caputo,AT,32.0,25,19,1.697,18.9,11.0,5.0,16.0,8.0,3.0,3.0,1.0,0.0,9.9,7.6,2.1,97.0,12.0,29.0,128.0,58.0,27.0,85.0,42.0,69.0,53.0,11.0,64.0,40.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,1.0,1.0,3.0,0.0
Mert Müldür,ZG,21.0,28,18,1.672,18.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.6,14.0,49.0,81.0,123.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,4.0,7.0,43.0,20.0,26.0,9.0,8.0,27.0,53.0,509.0,26.0,17.0,1.0,16.0,36.0,79.0,41.0,0.0
Jeremy Toljan,ZG,25.0,26,18,1.49,16.6,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.8,10.0,32.0,67.0,87.0,0.0,12.0,12.0,0.0,12.0,1.0,5.0,6.0,1.0,6.0,21.0,12.0,16.0,3.0,2.0,12.0,27.0,444.0,15.0,15.0,7.0,8.0,13.0,34.0,28.0,0.0
Pedro Obiang,LT,28.0,33,16,1.469,16.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.7,0.7,1.0,17.0,10.0,56.0,16.0,0.0,6.0,6.0,0.0,6.0,4.0,6.0,10.0,4.0,10.0,35.0,22.0,17.0,15.0,3.0,12.0,35.0,343.0,23.0,26.0,7.0,19.0,22.0,57.0,27.0,0.0
Giorgos Kyriakopoulos,ZG,24.0,23,16,1.456,16.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.6,1.6,0.9,25.0,58.0,59.0,116.0,6.0,0.0,6.0,6.0,6.0,10.0,6.0,16.0,10.0,16.0,35.0,18.0,17.0,12.0,6.0,8.0,28.0,286.0,20.0,16.0,5.0,11.0,15.0,50.0,42.0,0.0
Grégoire Defrel,"LT,AT",29.0,28,14,1.336,14.8,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,2.1,2.1,1.0,32.0,23.0,51.0,82.0,20.0,20.0,40.0,20.0,40.0,14.0,7.0,21.0,14.0,21.0,13.0,8.0,5.0,5.0,3.0,5.0,13.0,385.0,8.0,9.0,0.0,9.0,7.0,20.0,5.0,0.0
Giacomo Raspadori,"AT,LT",20.0,27,13,1.232,13.7,6.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,4.3,4.3,2.1,64.0,21.0,33.0,99.0,44.0,0.0,44.0,44.0,44.0,31.0,16.0,47.0,31.0,47.0,5.0,3.0,1.0,1.0,3.0,0.0,4.0,0.0,4.0,13.0,5.0,8.0,2.0,7.0,9.0,0.0
Kaan Ayhan,ZG,25.0,19,7,796.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.0,5.0,19.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,15.0,9.0,8.0,5.0,2.0,8.0,13.0,615.0,5.0,9.0,5.0,4.0,16.0,31.0,33.0,0.0
Francesco Magnanelli,LT,35.0,10,7,440.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,3.0,2.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,5.0,7.0,5.0,2.0,5.0,0.0,3.0,10.0,300.0,7.0,6.0,2.0,4.0,13.0,20.0,10.0,0.0
Mehdi Bourabia,LT,28.0,15,4,528.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,6.0,5.0,13.0,5.0,17.0,0.0,17.0,17.0,17.0,9.0,2.0,10.0,9.0,10.0,6.0,5.0,1.0,4.0,1.0,2.0,7.0,286.0,5.0,14.0,6.0,8.0,12.0,18.0,8.0,0.0
Lukáš Haraslín,"AT,LT",24.0,14,2,333.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,0.7,0.7,14.0,11.0,13.0,47.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,37.0,18.0,37.0,8.0,4.0,2.0,5.0,1.0,2.0,5.0,400.0,3.0,1.0,0.0,1.0,0.0,8.0,2.0,0.0
Federico Peluso,ZG,36.0,7,2,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,500.0,1.0,2.0,2.0,0.0,3.0,4.0,12.0,0.0
Gianluca Pegolo,G,39.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Brian Oddei,"AT,LT",17.0,5,0,45.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,10.0,3.0,1.0,5.0,0.0,400.0,400.0,0.0,400.0,19.0,183.0,202.0,19.0,202.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,667.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
Nicolás Schiappacasse,LT,21.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Ricci,AT,26.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Karamoko,ZG,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Stefano Turati,G,18.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.0,310.0,276.0,164.0,88.0,241.0,543.0,444.0,302.0,383.0,141.0,242.0,426.0,954.0,629.0,11.0
Federico Artioli,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.0,345.0,332.0,194.0,77.0,290.0,718.0,404.0,428.0,445.0,155.0,290.0,442.0,1045.0,631.0,10.0
Andrea Ghion,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessandro Mercati,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefano Piccinini,ZG,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo Saccani,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luigi Samele,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gianluca Scamacca,AT,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raul Steau,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samuele Vitale,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
