Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Yerry Mina,ZG,28.0,14,14,1.215,13.5,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.3,0.5,0.0,5.0,4.0,23.0,3.0,15.0,0.0,15.0,7.0,7.0,10.0,0.0,10.0,4.0,4.0,20.0,13.0,14.0,6.0,0.0,13.0,19.0,684.0,6.0,23.0,14.0,9.0,4.0,24.0,77.0,0.0
Gianluca Lapadula,AT,33.0,23,14,1.205,13.4,3.0,1.0,4.0,2.0,1.0,1.0,3.0,0.0,4.8,4.1,1.1,51.0,8.0,4.0,63.0,22.0,7.0,30.0,15.0,22.0,36.0,8.0,44.0,30.0,38.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,100.0,9.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0
Andrea Petagna,AT,28.0,18,13,995.0,11.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.6,1.6,1.0,26.0,11.0,14.0,56.0,9.0,9.0,18.0,9.0,18.0,15.0,9.0,23.0,15.0,23.0,4.0,2.0,1.0,0.0,3.0,1.0,2.0,500.0,1.0,6.0,3.0,3.0,1.0,5.0,4.0,0.0
Jakub Jankto,"LT,AT",27.0,18,13,872.0,9.7,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,19.0,12.0,26.0,48.0,10.0,21.0,31.0,10.0,31.0,16.0,5.0,21.0,15.0,20.0,12.0,9.0,9.0,1.0,2.0,8.0,20.0,400.0,12.0,5.0,1.0,4.0,5.0,17.0,20.0,0.0
Pantelis Hatzidiakos,ZG,26.0,13,13,856.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,4.0,3.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,22.0,10.0,12.0,10.0,0.0,10.0,17.0,588.0,7.0,14.0,5.0,9.0,13.0,35.0,30.0,1.0
Edoardo Goldaniga,ZG,29.0,13,12,1.011,11.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.1,7.0,9.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,5.0,6.0,12.0,7.0,9.0,3.0,0.0,4.0,10.0,400.0,6.0,11.0,7.0,4.0,15.0,27.0,37.0,1.0
Nicolas Viola,"LT,AT",33.0,26,11,1.207,13.4,5.0,2.0,7.0,5.0,0.0,1.0,3.0,0.0,3.4,2.6,3.9,65.0,22.0,57.0,68.0,37.0,15.0,52.0,37.0,52.0,25.0,29.0,54.0,19.0,49.0,13.0,9.0,2.0,8.0,3.0,7.0,17.0,412.0,10.0,9.0,0.0,9.0,2.0,15.0,6.0,0.0
Gaetano Oristanio,"AT,LT",20.0,25,11,1.104,12.3,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.8,1.8,1.1,28.0,25.0,26.0,76.0,16.0,8.0,24.0,16.0,24.0,14.0,9.0,23.0,14.0,23.0,20.0,10.0,5.0,14.0,1.0,5.0,17.0,294.0,12.0,11.0,0.0,11.0,9.0,29.0,8.0,0.0
Mateusz Wieteska,ZG,26.0,19,10,965.0,10.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,0.6,9.0,16.0,33.0,1.0,0.0,9.0,9.0,0.0,9.0,3.0,5.0,8.0,3.0,8.0,14.0,11.0,9.0,3.0,2.0,3.0,10.0,300.0,7.0,10.0,5.0,5.0,14.0,28.0,48.0,0.0
Adam Obert,ZG,20.0,17,10,941.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.9,11.0,14.0,37.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,1.0,10.0,17.0,9.0,8.0,8.0,1.0,8.0,17.0,471.0,9.0,13.0,7.0,6.0,21.0,38.0,41.0,1.0
Eldor Shomurodov,"AT,LT",28.0,22,10,936.0,10.4,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,3.5,3.5,1.7,52.0,12.0,18.0,52.0,29.0,29.0,58.0,29.0,58.0,34.0,16.0,50.0,34.0,50.0,11.0,4.0,2.0,6.0,3.0,6.0,10.0,600.0,4.0,5.0,0.0,5.0,4.0,15.0,4.0,0.0
Gianluca Gaetano,"AT,LT",23.0,11,10,745.0,8.3,4.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.3,0.5,1.3,18.0,17.0,41.0,42.0,48.0,12.0,60.0,36.0,48.0,15.0,16.0,31.0,6.0,22.0,7.0,4.0,0.0,4.0,3.0,2.0,7.0,286.0,5.0,4.0,0.0,4.0,3.0,10.0,4.0,0.0
Paulo Azzi,"ZG,LT",29.0,25,9,950.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,0.7,19.0,47.0,35.0,42.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,18.0,12.0,18.0,19.0,11.0,10.0,6.0,3.0,9.0,18.0,500.0,9.0,11.0,2.0,9.0,16.0,35.0,23.0,0.0
Boris Radunović,G,27.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
Leonardo Pavoletti,AT,34.0,19,5,628.0,7.0,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,2.6,2.6,0.3,29.0,1.0,16.0,40.0,57.0,14.0,72.0,57.0,72.0,37.0,4.0,41.0,37.0,41.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,7.0,0.0
Marco Mancosu,"LT,AT",34.0,6,3,156.0,1.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.5,0.2,7.0,4.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,71.0,13.0,85.0,29.0,42.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,500.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Alessandro Di Pardo,"ZG,LT",24.0,15,2,359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,3.0,6.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,7.0,4.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,3.0,9.0,2.0,7.0,5.0,9.0,7.0,0.0
Kingstone Mutandwa,"AT,LT",20.0,5,0,39.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,0.0,2.0,231.0,0.0,231.0,231.0,231.0,17.0,0.0,17.0,17.0,17.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,250.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
Simone Aresti,G,37.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elio Capradossi,ZG,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.0,315.0,272.0,203.0,65.0,264.0,525.0,503.0,261.0,373.0,113.0,260.0,265.0,805.0,816.0,12.0
Jacopo Desogus,AT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.0,327.0,275.0,213.0,70.0,220.0,457.0,481.0,237.0,355.0,110.0,245.0,251.0,809.0,809.0,8.0
Christos Kourfalidis,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gastón Pereiro,"AT,LT",28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Velizar-Ilia Svetozarov Iliev,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessandro Vinciguerra,AT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
