Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Isaac Success,"AT,LT",25.0,22,11,911.0,10.1,2.0,6.0,8.0,2.0,0.0,0.0,1.0,1.0,2.1,2.1,3.3,54.0,16.0,22.0,84.0,20.0,59.0,79.0,20.0,79.0,21.0,32.0,53.0,21.0,53.0,5.0,2.0,0.0,3.0,2.0,1.0,5.0,200.0,4.0,2.0,0.0,2.0,2.0,7.0,6.0,0.0
Jens Stryger Larsen,ZG,30.0,11,8,684.0,7.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,13.0,8.0,16.0,20.0,0.0,13.0,13.0,0.0,13.0,7.0,11.0,18.0,7.0,18.0,5.0,2.0,3.0,1.0,1.0,2.0,3.0,667.0,1.0,2.0,0.0,2.0,4.0,9.0,17.0,0.0
Brandon Soppy,"ZG,LT",19.0,28,7,777.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.2,7.0,25.0,17.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,5.0,8.0,20.0,9.0,8.0,10.0,2.0,11.0,16.0,688.0,5.0,10.0,2.0,8.0,5.0,25.0,9.0,1.0
Marvin Zeegelaar,ZG,30.0,14,6,643.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,1.0,4.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,15.0,11.0,6.0,8.0,1.0,5.0,14.0,357.0,9.0,12.0,4.0,8.0,12.0,27.0,22.0,1.0
Mato Jajalo,LT,33.0,22,6,629.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.8,12.0,3.0,31.0,7.0,0.0,14.0,14.0,0.0,14.0,5.0,12.0,17.0,5.0,17.0,24.0,14.0,14.0,7.0,3.0,11.0,23.0,478.0,12.0,7.0,0.0,7.0,11.0,35.0,5.0,0.0
Daniele Padelli,G,35.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Sebastien De Maio,ZG,34.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,5.0,1.0,4.0,1.0,0.0,1.0,9.0,111.0,8.0,6.0,5.0,1.0,1.0,6.0,9.0,0.0
Lazar Samardzic,"LT,AT",19.0,22,1,490.0,5.4,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,23.0,10.0,22.0,29.0,37.0,37.0,73.0,37.0,73.0,19.0,23.0,42.0,19.0,42.0,13.0,9.0,4.0,7.0,2.0,7.0,26.0,269.0,19.0,6.0,0.0,6.0,2.0,15.0,2.0,0.0
Ilija Nestorovski,AT,31.0,7,1,188.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.9,17.0,5.0,10.0,18.0,48.0,0.0,48.0,48.0,48.0,38.0,42.0,80.0,38.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Fernando Forestieri,"AT,LT",31.0,4,0,58.0,0.6,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,0.0,12.0,2.0,3.0,8.0,310.0,155.0,466.0,310.0,466.0,175.0,8.0,182.0,175.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Simone Pafundi,AT,15.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefano Okaka,AT,31.0,2,0,22.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,1.0,2.0,0.0,409.0,409.0,0.0,409.0,14.0,33.0,47.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
Filip Benković,"ZG,AT",24.0,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riccardo Pinzi,AT,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Ballarini,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.0,350.0,282.0,271.0,69.0,284.0,643.0,442.0,359.0,432.0,122.0,310.0,351.0,973.0,671.0,12.0
Matteo Carnelos,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.0,363.0,301.0,254.0,95.0,316.0,679.0,465.0,363.0,390.0,126.0,264.0,340.0,990.0,611.0,9.0
Riccardo Castagnaviz,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolò Cocetta,ZG,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo Codutti,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattia Damiani,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacopo Fedrizzi,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel Gasparini,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristo González,"AT,LT",23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone Ianesi,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raed Jaziri,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Palumbo,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edoardo Piana,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Santurro,G,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone Scuffet,G,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
