Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Samu Castillejo,AT,25.0,28,12,1.181,13.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,2.5,2.5,0.7,32.0,41.0,41.0,90.0,8.0,0.0,8.0,8.0,8.0,19.0,5.0,24.0,19.0,24.0,24.0,12.0,9.0,14.0,1.0,14.0,40.0,350.0,26.0,21.0,0.0,21.0,6.0,30.0,9.0,0.0
Diogo Dalot,ZG,21.0,21,10,1.09,12.1,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.4,0.4,0.9,13.0,28.0,39.0,47.0,8.0,8.0,17.0,8.0,17.0,3.0,8.0,11.0,3.0,11.0,32.0,17.0,23.0,6.0,3.0,17.0,34.0,500.0,17.0,18.0,5.0,13.0,25.0,57.0,42.0,0.0
Pierre Kalulu,ZG,20.0,13,7,727.0,8.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.7,16.0,18.0,40.0,28.0,12.0,12.0,25.0,12.0,25.0,11.0,9.0,20.0,11.0,20.0,18.0,14.0,11.0,6.0,1.0,10.0,14.0,714.0,4.0,9.0,3.0,6.0,19.0,37.0,20.0,0.0
Matteo Gabbia,ZG,20.0,8,7,557.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.0,5.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,8.0,9.0,5.0,3.0,6.0,0.0,2.0,2.0,1000.0,0.0,8.0,6.0,2.0,3.0,12.0,21.0,0.0
Rade Krunić,"LT,AT",26.0,25,5,723.0,8.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,1.0,17.0,9.0,27.0,10.0,12.0,25.0,37.0,12.0,37.0,9.0,12.0,21.0,9.0,21.0,15.0,12.0,6.0,6.0,3.0,7.0,17.0,412.0,10.0,12.0,2.0,10.0,10.0,25.0,9.0,0.0
Soualiho Meïté,LT,26.0,16,4,588.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.5,8.0,12.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,13.0,5.0,13.0,18.0,10.0,10.0,6.0,2.0,8.0,17.0,471.0,9.0,9.0,2.0,7.0,8.0,26.0,16.0,0.0
Jens Petter Hauge,AT,20.0,18,3,532.0,5.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.9,0.9,1.5,24.0,10.0,25.0,51.0,34.0,0.0,34.0,34.0,34.0,15.0,26.0,41.0,15.0,41.0,7.0,4.0,3.0,3.0,1.0,6.0,10.0,600.0,4.0,4.0,0.0,4.0,1.0,8.0,3.0,0.0
Mario Mandžukić,AT,34.0,10,1,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,11.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,47.0,42.0,47.0,7.0,6.0,2.0,4.0,1.0,2.0,3.0,667.0,1.0,0.0,0.0,0.0,2.0,9.0,3.0,0.0
Lorenzo Colombo,AT,18.0,4,1,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,6.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,57.0,57.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
Ciprian Tătărușanu,G,34.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mateo Musacchio,ZG,29.0,1,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,667.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0
Daniel Maldini,"AT,ZG",18.0,5,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,24.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Andrea Conti,ZG,26.0,3,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,26.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Léo Duarte,ZG,24.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Enrico Di Gesù,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.0,357.0,299.0,257.0,71.0,276.0,605.0,456.0,329.0,435.0,133.0,302.0,382.0,1009.0,732.0,13.0
Antonio Donnarumma,G,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.0,297.0,285.0,193.0,75.0,254.0,669.0,380.0,415.0,422.0,147.0,275.0,417.0,970.0,711.0,10.0
Marco Frigerio,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas Jungdal,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego Laxalt,"ZG,LT",27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikolaos Michelis,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Mionić,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo Moleri,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucas Paquetá,"AT,LT",22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emil Roback,AT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Stanga,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riccardo Tonin,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
