Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Denzel Dumfries,ZG,25.0,33,21,2.028,22.5,5.0,4.0,9.0,5.0,0.0,0.0,3.0,0.0,5.2,5.2,4.4,96.0,55.0,58.0,204.0,22.0,18.0,40.0,22.0,40.0,23.0,19.0,43.0,23.0,43.0,32.0,12.0,9.0,14.0,9.0,16.0,32.0,500.0,16.0,15.0,6.0,9.0,9.0,41.0,26.0,0.0
Matteo Darmian,ZG,31.0,25,18,1.507,16.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.7,0.7,2.0,27.0,25.0,51.0,96.0,12.0,6.0,18.0,12.0,18.0,4.0,12.0,16.0,4.0,16.0,32.0,16.0,17.0,9.0,6.0,16.0,41.0,390.0,25.0,16.0,1.0,15.0,19.0,51.0,25.0,0.0
Federico Dimarco,ZG,23.0,32,13,1.43,15.9,2.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,3.5,2.7,5.2,79.0,54.0,94.0,116.0,13.0,19.0,31.0,13.0,31.0,22.0,33.0,55.0,17.0,50.0,28.0,15.0,10.0,15.0,3.0,13.0,24.0,542.0,11.0,6.0,1.0,5.0,19.0,47.0,19.0,0.0
Joaquín Correa,AT,26.0,26,12,1.025,11.4,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,4.6,4.6,2.2,68.0,41.0,38.0,93.0,53.0,9.0,61.0,53.0,61.0,40.0,19.0,60.0,40.0,60.0,11.0,5.0,2.0,6.0,3.0,1.0,13.0,77.0,12.0,8.0,1.0,7.0,3.0,14.0,2.0,0.0
Danilo D'Ambrosio,ZG,32.0,20,9,1.0,11.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.1,22.0,8.0,47.0,31.0,9.0,9.0,18.0,9.0,18.0,18.0,1.0,19.0,18.0,19.0,30.0,15.0,21.0,8.0,1.0,11.0,22.0,500.0,11.0,21.0,10.0,11.0,8.0,38.0,20.0,0.0
Alexis Sánchez,AT,32.0,27,7,881.0,9.8,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,4.3,4.3,2.0,63.0,22.0,76.0,77.0,51.0,20.0,72.0,51.0,72.0,44.0,20.0,64.0,44.0,64.0,9.0,8.0,0.0,6.0,3.0,2.0,11.0,182.0,9.0,4.0,0.0,4.0,2.0,11.0,3.0,0.0
Roberto Gagliardini,LT,27.0,18,6,649.0,7.2,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.9,0.9,1.5,24.0,8.0,33.0,31.0,28.0,28.0,55.0,28.0,55.0,13.0,21.0,34.0,13.0,34.0,12.0,6.0,7.0,4.0,1.0,1.0,13.0,77.0,12.0,14.0,5.0,9.0,9.0,21.0,7.0,0.0
Andrea Ranocchia,ZG,33.0,6,3,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,12.0,8.0,4.0,5.0,1.0,2.0,1.0,3.0,333.0,2.0,4.0,3.0,1.0,4.0,12.0,16.0,0.0
Arturo Vidal,LT,34.0,28,2,741.0,8.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.6,35.0,11.0,53.0,35.0,12.0,12.0,24.0,12.0,24.0,24.0,19.0,43.0,24.0,43.0,26.0,10.0,16.0,9.0,1.0,9.0,26.0,346.0,17.0,13.0,5.0,8.0,7.0,33.0,7.0,1.0
Matías Vecino,LT,29.0,17,2,377.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.4,1.4,0.9,23.0,10.0,29.0,14.0,24.0,0.0,24.0,24.0,24.0,32.0,22.0,54.0,32.0,54.0,7.0,5.0,2.0,3.0,2.0,3.0,9.0,333.0,6.0,10.0,1.0,9.0,4.0,11.0,7.0,0.0
Stefano Sensi,"LT,AT",25.0,9,1,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,7.0,7.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,37.0,21.0,37.0,4.0,3.0,1.0,3.0,0.0,2.0,4.0,500.0,2.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0
Ionuț Radu,G,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Robin Gosens,ZG,27.0,7,0,169.0,1.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,8.0,4.0,7.0,19.0,0.0,53.0,53.0,0.0,53.0,12.0,34.0,45.0,12.0,45.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0,0.0,5.0,2.0,3.0,3.0,6.0,3.0,0.0
Aleksandar Kolarov,ZG,35.0,3,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
Martin Satriano,"AT,LT",20.0,4,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Felipe Caicedo,"AT,ZG",32.0,3,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Mattia Zanotti,ZG,18.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0.0,66.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lucien Agoume,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.0,332.0,265.0,240.0,83.0,247.0,545.0,453.0,298.0,360.0,110.0,250.0,332.0,920.0,485.0,11.0
Franco Carboni,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.0,251.0,230.0,172.0,59.0,216.0,471.0,459.0,255.0,447.0,172.0,275.0,395.0,856.0,832.0,8.0
Cesare Casadei,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Cordaz,G,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabio Cortinovis,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dennis Curatolo,AT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrea Pinamonti,AT,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William Rovida,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattia Sangalli,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
