Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Nicolás González,"AT,LT",24.0,24,13,1.354,15.0,6.0,1.0,7.0,4.0,2.0,2.0,3.0,0.0,6.7,5.4,1.3,67.0,37.0,70.0,112.0,40.0,7.0,47.0,27.0,33.0,45.0,9.0,53.0,36.0,45.0,17.0,10.0,3.0,10.0,4.0,5.0,16.0,313.0,11.0,14.0,0.0,14.0,4.0,21.0,6.0,0.0
Alfred Duncan,LT,29.0,25,13,1.103,12.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.6,11.0,18.0,70.0,30.0,8.0,0.0,8.0,8.0,8.0,4.0,5.0,9.0,4.0,9.0,18.0,10.0,0.0,17.0,1.0,10.0,21.0,476.0,11.0,9.0,0.0,9.0,8.0,26.0,6.0,0.0
Lorenzo Venuti,ZG,27.0,17,9,924.0,10.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,9.0,24.0,44.0,43.0,0.0,10.0,10.0,0.0,10.0,4.0,5.0,9.0,4.0,9.0,18.0,7.0,6.0,11.0,1.0,11.0,18.0,611.0,7.0,7.0,2.0,5.0,5.0,23.0,17.0,2.0
Riccardo Sottil,AT,23.0,18,9,833.0,9.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.1,22.0,65.0,27.0,123.0,0.0,22.0,22.0,0.0,22.0,11.0,12.0,23.0,11.0,23.0,4.0,3.0,2.0,0.0,2.0,2.0,5.0,400.0,3.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0
Aleksa Terzić,ZG,22.0,22,8,935.0,10.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,1.9,23.0,49.0,40.0,61.0,10.0,10.0,19.0,10.0,19.0,4.0,18.0,22.0,4.0,22.0,16.0,9.0,9.0,4.0,3.0,11.0,21.0,524.0,10.0,13.0,4.0,9.0,5.0,21.0,16.0,0.0
Gaetano Castrovilli,LT,25.0,15,7,718.0,8.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,1.1,23.0,12.0,14.0,16.0,25.0,13.0,38.0,25.0,38.0,15.0,14.0,29.0,15.0,29.0,10.0,8.0,1.0,7.0,2.0,2.0,9.0,222.0,7.0,5.0,1.0,4.0,8.0,18.0,5.0,0.0
Luca Ranieri,ZG,23.0,9,5,508.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,2.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,9.0,4.0,6.0,3.0,0.0,6.0,9.0,667.0,3.0,5.0,3.0,2.0,11.0,20.0,15.0,1.0
Michele Cerofolini,G,23.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
Youssef Maleh,LT,23.0,7,4,297.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,12.0,3.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,36.0,17.0,36.0,3.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,5.0,1.0,4.0,3.0,0.0
Pierluigi Gollini,G,27.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Alessandro Bianco,LT,19.0,7,2,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,5.0,5.0,2.0,2.0,3.0,0.0,2.0,3.0,667.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0
Josip Brekalo,"AT,LT",24.0,6,1,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.5,12.0,11.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,46.0,26.0,46.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,250.0,3.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0
Marco Benassi,ZG,27.0,2,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,3.0,3.0,2.0,0.0,1.0,3.0,4.0,750.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0
Salvatore Sirigu,G,35.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Szymon Żurkowski,LT,24.0,2,0,32.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,3.0,1.0,4.0,0.0,281.0,281.0,0.0,281.0,33.0,6.0,40.0,33.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Amatucci,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581.0,337.0,232.0,260.0,89.0,282.0,531.0,531.0,249.0,356.0,84.0,272.0,260.0,841.0,473.0,11.0
Filippo Distefano,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.0,339.0,338.0,227.0,53.0,273.0,596.0,458.0,323.0,448.0,176.0,272.0,331.0,949.0,844.0,12.0
Costantino Favasuli,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Kayode,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimo Krastev,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommaso Martinelli,G,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matija Nastasić,ZG,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommaso Vannucchi,G,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
