Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Assan Ceesay,AT,28.0,34,20,1.812,20.1,6.0,0.0,6.0,5.0,1.0,1.0,2.0,0.0,5.1,4.3,0.8,51.0,21.0,16.0,111.0,30.0,0.0,30.0,25.0,25.0,25.0,4.0,29.0,21.0,25.0,23.0,18.0,7.0,8.0,8.0,9.0,17.0,529.0,8.0,15.0,2.0,13.0,3.0,26.0,24.0,0.0
Lameck Banda,"AT,LT",21.0,36,19,1.636,18.2,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,3.1,3.1,1.3,45.0,86.0,28.0,160.0,11.0,6.0,17.0,11.0,17.0,17.0,7.0,25.0,17.0,25.0,30.0,20.0,13.0,14.0,3.0,15.0,41.0,366.0,26.0,24.0,2.0,22.0,8.0,38.0,5.0,0.0
Lorenzo Colombo,AT,20.0,33,18,1.515,16.8,5.0,2.0,7.0,4.0,1.0,2.0,4.0,0.0,6.2,4.6,1.4,61.0,14.0,21.0,119.0,30.0,12.0,42.0,24.0,36.0,37.0,9.0,45.0,27.0,36.0,17.0,9.0,1.0,9.0,7.0,6.0,14.0,429.0,8.0,22.0,0.0,22.0,2.0,19.0,7.0,0.0
Remi Oudin,"AT,LT",25.0,31,12,1.321,14.7,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,2.3,43.0,24.0,63.0,54.0,20.0,0.0,20.0,20.0,20.0,14.0,16.0,29.0,14.0,29.0,25.0,13.0,9.0,12.0,4.0,10.0,23.0,435.0,13.0,16.0,2.0,14.0,29.0,54.0,23.0,0.0
Giuseppe Pezzella,ZG,24.0,16,10,918.0,10.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.6,7.0,28.0,65.0,48.0,0.0,10.0,10.0,0.0,10.0,1.0,5.0,7.0,1.0,7.0,21.0,9.0,16.0,2.0,3.0,9.0,16.0,563.0,7.0,11.0,3.0,8.0,8.0,29.0,31.0,1.0
Marin Pongračić,ZG,24.0,9,9,790.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,1.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,16.0,14.0,8.0,7.0,1.0,5.0,7.0,714.0,2.0,4.0,3.0,1.0,16.0,32.0,31.0,0.0
Kristoffer Askildsen,LT,21.0,21,7,728.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.3,9.0,10.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,11.0,6.0,11.0,7.0,3.0,2.0,3.0,2.0,4.0,10.0,400.0,6.0,15.0,4.0,11.0,11.0,18.0,6.0,0.0
Youssef Maleh,LT,23.0,17,7,674.0,7.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.3,6.0,9.0,19.0,19.0,0.0,13.0,13.0,0.0,13.0,4.0,4.0,8.0,4.0,8.0,17.0,8.0,3.0,7.0,7.0,6.0,14.0,429.0,8.0,20.0,1.0,19.0,5.0,22.0,10.0,0.0
Alessandro Tuia,ZG,32.0,7,6,509.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,10.0,6.0,6.0,4.0,0.0,3.0,9.0,333.0,6.0,3.0,1.0,2.0,15.0,25.0,29.0,0.0
Kristijan Bistrović,LT,24.0,11,5,461.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,7.0,4.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,14.0,7.0,14.0,3.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,3.0,0.0,3.0,4.0,0.0
Þórir Jóhann Helgason,LT,21.0,12,2,222.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,4.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,18.0,2.0,18.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,667.0,1.0,3.0,1.0,2.0,3.0,5.0,3.0,0.0
Simone Romagnoli,ZG,32.0,7,1,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,5.0,3.0,3.0,0.0,2.0,2.0,1000.0,0.0,4.0,1.0,3.0,1.0,7.0,11.0,0.0
Yıldırım Mert Çetin,ZG,25.0,1,1,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
Joel Voelkerling Persson,"AT,LT",19.0,9,0,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Marcin Listkowski,"LT,AT",24.0,5,0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0
Pablo Rodríguez,"AT,LT",20.0,4,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0
Pietro Ceccaroni,ZG,26.0,2,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,58.0,24.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0
Kastriot Dermaku,ZG,30.0,1,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso Cassandro,ZG,22.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Medon Berisha,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.0,427.0,347.0,259.0,99.0,319.0,619.0,515.0,300.0,486.0,112.0,374.0,368.0,1073.0,826.0,4.0
Marco Bleve,G,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.0,327.0,305.0,211.0,58.0,245.0,485.0,505.0,240.0,374.0,117.0,257.0,306.0,880.0,691.0,7.0
Federico Brancolini,G,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattia Ciucci,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francesco Di Mariano,"AT,LT",26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gianluca Frabotta,ZG,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mats Lemmens,ZG,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasper Samooja,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
