Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Gary Medel,"LT,ZG",34.0,29,17,1.478,16.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.4,5.0,1.0,58.0,5.0,0.0,6.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,3.0,25.0,15.0,16.0,7.0,2.0,9.0,16.0,563.0,7.0,17.0,10.0,7.0,28.0,53.0,34.0,0.0
Roberto Soriano,"AT,LT",31.0,27,15,1.326,14.7,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,2.5,31.0,30.0,56.0,66.0,7.0,20.0,27.0,7.0,27.0,4.0,17.0,21.0,4.0,21.0,31.0,16.0,9.0,16.0,6.0,13.0,25.0,520.0,12.0,23.0,2.0,21.0,6.0,37.0,14.0,0.0
Nikola Moro,LT,24.0,26,12,1.226,13.6,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,2.2,30.0,24.0,102.0,35.0,7.0,37.0,44.0,7.0,44.0,6.0,16.0,22.0,6.0,22.0,32.0,21.0,11.0,15.0,6.0,14.0,36.0,389.0,22.0,15.0,2.0,13.0,8.0,40.0,18.0,0.0
Charalambos Lykogiannis,ZG,28.0,21,11,1.108,12.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,1.5,23.0,32.0,60.0,47.0,16.0,0.0,16.0,16.0,16.0,6.0,12.0,19.0,6.0,19.0,16.0,8.0,5.0,6.0,5.0,5.0,13.0,385.0,8.0,9.0,4.0,5.0,15.0,31.0,30.0,0.0
Kevin Bonifazi,ZG,26.0,13,9,902.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,2.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,13.0,8.0,7.0,6.0,0.0,6.0,12.0,500.0,6.0,11.0,8.0,3.0,12.0,25.0,39.0,0.0
Nicola Sansone,AT,30.0,18,8,740.0,8.2,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,2.8,2.8,1.0,37.0,17.0,13.0,72.0,49.0,24.0,73.0,49.0,73.0,34.0,12.0,45.0,34.0,45.0,12.0,4.0,6.0,4.0,2.0,5.0,10.0,500.0,5.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0
Giorgos Kyriakopoulos,"ZG,AT",26.0,12,8,704.0,7.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.8,10.0,21.0,23.0,50.0,0.0,26.0,26.0,0.0,26.0,3.0,10.0,13.0,3.0,13.0,13.0,6.0,4.0,5.0,4.0,10.0,23.0,435.0,13.0,14.0,2.0,12.0,4.0,17.0,10.0,0.0
Joaquin Sosa,ZG,20.0,10,7,688.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,1.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,2.0,5.0,1.0,0.0,4.0,18.0,222.0,14.0,5.0,3.0,2.0,6.0,12.0,31.0,0.0
Lorenzo De Silvestri,ZG,34.0,15,6,672.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,9.0,18.0,31.0,17.0,13.0,0.0,13.0,13.0,13.0,9.0,3.0,12.0,9.0,12.0,3.0,2.0,2.0,0.0,1.0,3.0,7.0,429.0,4.0,6.0,5.0,1.0,3.0,6.0,20.0,0.0
Joshua Zirkzee,AT,21.0,19,5,822.0,9.1,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,3.1,3.1,1.4,45.0,10.0,17.0,74.0,22.0,22.0,44.0,22.0,44.0,34.0,15.0,49.0,34.0,49.0,4.0,2.0,1.0,1.0,2.0,2.0,7.0,286.0,5.0,4.0,1.0,3.0,4.0,8.0,4.0,0.0
Denso Kasius,ZG,19.0,7,4,342.0,3.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.7,8.0,9.0,9.0,21.0,0.0,53.0,53.0,0.0,53.0,3.0,18.0,21.0,3.0,21.0,12.0,6.0,7.0,4.0,1.0,8.0,10.0,800.0,2.0,6.0,3.0,3.0,3.0,15.0,6.0,0.0
Emanuel Vignato,"LT,AT",21.0,8,2,242.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,5.0,3.0,9.0,4.0,0.0,37.0,37.0,0.0,37.0,3.0,14.0,17.0,3.0,17.0,4.0,4.0,2.0,2.0,0.0,2.0,4.0,500.0,2.0,2.0,0.0,2.0,3.0,7.0,0.0,0.0
Francesco Bardi,G,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niklas Pyyhtiä,LT,18.0,6,0,110.0,1.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,3.0,2.0,1.0,5.0,0.0,82.0,82.0,0.0,82.0,12.0,12.0,24.0,12.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0
Antonio Raimondo,AT,18.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Wisdom Amey,ZG,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.0,373.0,310.0,255.0,83.0,297.0,618.0,481.0,321.0,414.0,131.0,283.0,302.0,950.0,652.0,7.0
Matteo Angeli,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.0,325.0,255.0,220.0,73.0,243.0,508.0,478.0,265.0,455.0,117.0,338.0,320.0,868.0,571.0,10.0
Nicola Bagnolini,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibrahima Mbaye,"ZG,LT",27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattia Motolese,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francesco Raffaelli,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico Ravaglia,G,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kacper Urbanski,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
