Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Nemanja Radonjić,"LT,AT",26.0,28,16,1.461,16.2,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,5.0,5.0,1.7,66.0,86.0,42.0,163.0,12.0,12.0,25.0,12.0,25.0,31.0,10.0,41.0,31.0,41.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,3.0,2.0,4.0,4.0,0.0
Valentino Lazaro,ZG,26.0,23,15,1.373,15.3,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,2.7,31.0,44.0,74.0,84.0,0.0,20.0,20.0,0.0,20.0,3.0,18.0,21.0,3.0,21.0,10.0,5.0,6.0,0.0,4.0,6.0,14.0,429.0,8.0,16.0,3.0,13.0,3.0,13.0,29.0,0.0
Saša Lukić,LT,25.0,16,13,1.195,13.3,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.7,0.9,1.4,23.0,26.0,44.0,33.0,15.0,0.0,15.0,8.0,8.0,13.0,11.0,23.0,7.0,18.0,21.0,14.0,10.0,10.0,1.0,9.0,15.0,600.0,6.0,17.0,7.0,10.0,13.0,34.0,10.0,0.0
Ivan Ilić,LT,21.0,14,13,1.177,13.1,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.2,0.2,1.1,13.0,29.0,66.0,28.0,15.0,15.0,31.0,15.0,31.0,2.0,8.0,10.0,2.0,10.0,18.0,7.0,6.0,11.0,1.0,10.0,20.0,500.0,10.0,12.0,3.0,9.0,5.0,23.0,10.0,0.0
Ola Aina,ZG,25.0,19,9,876.0,9.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,2.1,29.0,35.0,43.0,43.0,10.0,10.0,21.0,10.0,21.0,8.0,21.0,29.0,8.0,29.0,17.0,13.0,5.0,8.0,4.0,9.0,15.0,600.0,6.0,12.0,2.0,10.0,11.0,28.0,26.0,0.0
Yann Karamoh,"LT,AT",24.0,21,7,716.0,8.0,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,3.3,3.3,0.7,40.0,27.0,12.0,74.0,50.0,0.0,50.0,50.0,50.0,41.0,9.0,50.0,41.0,50.0,5.0,2.0,3.0,2.0,0.0,1.0,5.0,200.0,4.0,5.0,0.0,5.0,0.0,5.0,2.0,1.0
Demba Seck,"LT,AT",21.0,19,6,519.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,12.0,29.0,17.0,42.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,10.0,20.0,5.0,2.0,3.0,2.0,0.0,2.0,3.0,667.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,0.0
Pietro Pellegri,AT,21.0,18,4,465.0,5.2,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,0.5,20.0,4.0,8.0,50.0,39.0,0.0,39.0,39.0,39.0,29.0,10.0,39.0,29.0,39.0,6.0,2.0,1.0,3.0,2.0,2.0,3.0,667.0,1.0,5.0,1.0,4.0,0.0,6.0,4.0,0.0
David Zima,ZG,21.0,9,4,406.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,9.0,3.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,19.0,17.0,19.0,9.0,5.0,5.0,4.0,0.0,3.0,4.0,750.0,1.0,7.0,2.0,5.0,9.0,18.0,11.0,2.0
Andrew Gravillon,ZG,24.0,7,4,312.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0.0,4.0,2.0,2.0,9.0,12.0,16.0,0.0
Michel Ndary Adopo,"LT,ZG",22.0,9,3,264.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,7.0,2.0,4.0,2.0,1.0,1.0,3.0,333.0,2.0,2.0,2.0,0.0,1.0,8.0,4.0,0.0
Gvidas Gineitis,LT,18.0,3,2,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,500.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
Emirhan İlkhan,LT,18.0,4,1,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,14.0,5.0,14.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1000.0,0.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0
Brian Bayeye,ZG,22.0,2,1,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1000.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0
Jacopo Segre,ZG,25.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronaldo Vieira,LT,24.0,2,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Etrit Berisha,G,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.0,265.0,231.0,187.0,55.0,199.0,367.0,542.0,168.0,337.0,110.0,227.0,292.0,765.0,627.0,9.0
Aaron Ciammaglichella,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.0,312.0,309.0,234.0,47.0,276.0,579.0,477.0,303.0,407.0,122.0,285.0,306.0,896.0,626.0,5.0
Ali Dembélé,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone Edera,LT,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo Fiorenza,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Garbett,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Gemello,G,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caumenan N'Guessan,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastian Wade,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
