Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Alex Sandro,ZG,29.0,26,20,1.858,20.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,1.6,32.0,69.0,130.0,76.0,10.0,5.0,15.0,10.0,15.0,8.0,8.0,16.0,8.0,16.0,37.0,23.0,19.0,13.0,5.0,13.0,25.0,520.0,12.0,20.0,4.0,16.0,31.0,68.0,57.0,0.0
Dejan Kulusevski,"LT,AT",20.0,35,19,1.923,21.4,4.0,3.0,7.0,4.0,0.0,0.0,7.0,0.0,3.0,3.0,6.2,91.0,104.0,70.0,202.0,19.0,14.0,33.0,19.0,33.0,14.0,29.0,43.0,14.0,43.0,33.0,19.0,12.0,10.0,11.0,14.0,43.0,326.0,29.0,22.0,0.0,22.0,9.0,42.0,2.0,1.0
Weston McKennie,LT,21.0,34,18,1.702,18.9,5.0,2.0,7.0,5.0,0.0,0.0,5.0,0.0,4.9,4.9,3.3,83.0,35.0,79.0,110.0,26.0,11.0,37.0,26.0,37.0,26.0,18.0,44.0,26.0,44.0,34.0,19.0,9.0,20.0,5.0,12.0,33.0,364.0,21.0,21.0,3.0,18.0,28.0,62.0,26.0,0.0
Giorgio Chiellini,ZG,35.0,17,16,1.386,15.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.6,11.0,20.0,63.0,2.0,0.0,6.0,6.0,0.0,6.0,3.0,4.0,7.0,3.0,7.0,12.0,9.0,9.0,3.0,0.0,5.0,11.0,455.0,6.0,18.0,13.0,5.0,27.0,39.0,56.0,0.0
Paulo Dybala,AT,26.0,20,14,1.132,12.6,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,4.6,4.6,2.8,74.0,39.0,74.0,97.0,32.0,24.0,56.0,32.0,56.0,36.0,22.0,58.0,36.0,58.0,14.0,8.0,3.0,4.0,7.0,2.0,14.0,143.0,12.0,15.0,0.0,15.0,1.0,15.0,1.0,0.0
Arthur Melo,LT,23.0,22,13,1.157,12.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.1,0.1,1.0,12.0,9.0,79.0,13.0,8.0,0.0,8.0,8.0,8.0,1.0,8.0,9.0,1.0,9.0,17.0,9.0,7.0,10.0,0.0,12.0,31.0,387.0,19.0,6.0,1.0,5.0,18.0,35.0,9.0,1.0
Aaron Ramsey,LT,29.0,22,13,1.089,12.1,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,4.2,4.2,3.3,75.0,38.0,72.0,96.0,17.0,33.0,50.0,17.0,50.0,35.0,27.0,62.0,35.0,62.0,22.0,14.0,8.0,13.0,1.0,8.0,25.0,320.0,17.0,13.0,2.0,11.0,7.0,29.0,8.0,2.0
Merih Demiral,ZG,22.0,15,10,940.0,10.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,10.0,2.0,22.0,2.0,0.0,10.0,10.0,0.0,10.0,4.0,5.0,10.0,4.0,10.0,12.0,9.0,8.0,4.0,0.0,5.0,13.0,385.0,8.0,16.0,9.0,7.0,21.0,33.0,40.0,0.0
Federico Bernardeschi,"LT,ZG",26.0,27,8,972.0,10.8,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,2.8,41.0,37.0,39.0,85.0,0.0,19.0,19.0,0.0,19.0,12.0,26.0,38.0,12.0,38.0,9.0,4.0,3.0,5.0,1.0,4.0,20.0,200.0,16.0,6.0,2.0,4.0,14.0,23.0,7.0,1.0
Gianluigi Buffon,G,42.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Gianluca Frabotta,"ZG,LT",21.0,15,8,689.0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.9,12.0,14.0,32.0,65.0,0.0,13.0,13.0,0.0,13.0,3.0,12.0,15.0,3.0,15.0,7.0,4.0,5.0,0.0,2.0,5.0,12.0,417.0,7.0,9.0,1.0,8.0,14.0,21.0,15.0,0.0
Manolo Portanova,LT,20.0,2,1,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,78.0,78.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0
Douglas Costa,"LT,AT",29.0,2,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,333.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mattia De Sciglio,ZG,27.0,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Carlo Pinsoglio,G,30.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolò Fagioli,LT,19.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Alessandro Di Pardo,"AT,ZG",21.0,4,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Félix Correia,LT,19.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Radu Drăgușin,ZG,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giacomo Vrioni,AT,21.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,652.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marley Aké,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.0,323.0,244.0,242.0,80.0,243.0,612.0,397.0,369.0,390.0,114.0,276.0,458.0,1024.0,581.0,14.0
Riccardo Capellini,ZG,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.0,303.0,248.0,202.0,83.0,233.0,684.0,341.0,451.0,427.0,153.0,274.0,402.0,935.0,699.0,7.0
Cosimo Marco Da Graca,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davide De Marino,ZG,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giovanni Garofani,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco Israel,G,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alejandro Marqués,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hans Nicolussi Caviglia,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daouda Peeters,LT,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamza Rafia,LT,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filippo Ranocchia,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniele Rugani,ZG,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
