Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Woyo Coulibaly,ZG,24.0,26,21,1.882,20.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,0.7,0.7,1.1,18.0,52.0,81.0,51.0,0.0,10.0,10.0,0.0,10.0,3.0,5.0,8.0,3.0,8.0,38.0,26.0,20.0,12.0,6.0,18.0,25.0,720.0,7.0,15.0,4.0,11.0,27.0,65.0,42.0,0.0
Valentin Mihaila,"AT,LT",23.0,32,21,1.602,17.8,6.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,4.9,4.9,1.8,67.0,33.0,52.0,163.0,34.0,11.0,45.0,34.0,45.0,27.0,10.0,37.0,27.0,37.0,20.0,14.0,7.0,6.0,7.0,8.0,23.0,348.0,15.0,22.0,1.0,21.0,10.0,30.0,10.0,0.0
Simon Sohm,LT,22.0,32,21,1.599,17.8,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.1,2.1,2.8,49.0,52.0,81.0,80.0,0.0,23.0,23.0,0.0,23.0,12.0,15.0,27.0,12.0,27.0,18.0,8.0,3.0,8.0,7.0,8.0,15.0,533.0,7.0,10.0,4.0,6.0,5.0,23.0,9.0,1.0
Gianluca Di Chiara,ZG,29.0,25,18,1.634,18.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.4,17.0,38.0,104.0,63.0,0.0,6.0,6.0,0.0,6.0,2.0,8.0,10.0,2.0,10.0,30.0,19.0,14.0,10.0,6.0,17.0,23.0,739.0,6.0,31.0,6.0,25.0,17.0,47.0,36.0,1.0
Botond Balogh,ZG,21.0,17,16,1.351,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.2,0.2,0.0,2.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,26.0,13.0,17.0,8.0,1.0,11.0,17.0,647.0,6.0,13.0,7.0,6.0,28.0,54.0,59.0,0.0
Anthony Partipilo,AT,28.0,27,8,999.0,11.1,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,2.4,2.4,2.1,46.0,22.0,38.0,113.0,27.0,9.0,36.0,27.0,36.0,22.0,19.0,41.0,22.0,41.0,11.0,6.0,5.0,3.0,3.0,8.0,20.0,400.0,12.0,9.0,1.0,8.0,5.0,16.0,9.0,0.0
Wylan Cyprien,LT,28.0,18,8,767.0,8.5,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.3,0.3,0.4,7.0,10.0,41.0,4.0,23.0,0.0,23.0,23.0,23.0,3.0,5.0,8.0,3.0,8.0,12.0,7.0,4.0,7.0,1.0,5.0,9.0,556.0,4.0,12.0,4.0,8.0,4.0,16.0,5.0,0.0
Vasilios Zagaritis,ZG,22.0,10,7,635.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6,6.0,16.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,3.0,4.0,4.0,1.0,5.0,12.0,417.0,7.0,10.0,2.0,8.0,6.0,15.0,20.0,0.0
Antonio Čolak,"AT,LT",29.0,22,6,663.0,7.4,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.9,1.9,0.1,20.0,7.0,13.0,51.0,41.0,0.0,41.0,41.0,41.0,26.0,1.0,27.0,26.0,27.0,5.0,2.0,2.0,2.0,1.0,2.0,5.0,400.0,3.0,3.0,1.0,2.0,1.0,6.0,4.0,0.0
Cristian Ansaldi,ZG,36.0,16,5,497.0,5.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,4.0,21.0,31.0,26.0,0.0,18.0,18.0,0.0,18.0,3.0,5.0,8.0,3.0,8.0,7.0,4.0,2.0,3.0,2.0,4.0,6.0,667.0,2.0,4.0,2.0,2.0,0.0,7.0,14.0,0.0
Drissa Camara,"AT,LT",21.0,16,3,456.0,5.1,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.2,1.2,0.9,21.0,19.0,20.0,43.0,39.0,0.0,39.0,39.0,39.0,24.0,17.0,41.0,24.0,41.0,12.0,9.0,0.0,5.0,7.0,5.0,7.0,714.0,2.0,7.0,0.0,7.0,4.0,16.0,1.0,0.0
Gabriel Charpentier,"AT,LT",24.0,24,2,647.0,7.2,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,3.3,3.3,0.7,40.0,14.0,9.0,57.0,56.0,42.0,97.0,56.0,97.0,45.0,10.0,55.0,45.0,55.0,7.0,7.0,1.0,2.0,4.0,2.0,5.0,400.0,3.0,13.0,2.0,11.0,4.0,11.0,7.0,0.0
Edoardo Corvi,G,22.0,2,2,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lautaro Valenti,ZG,24.0,2,2,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0
Antoine Hainaut,"ZG,LT",21.0,4,2,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,1000.0,0.0,3.0,1.0,2.0,2.0,4.0,6.0,0.0
Tjaš Begić,"LT,AT",20.0,8,1,249.0,2.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,5.0,10.0,11.0,18.0,0.0,36.0,36.0,0.0,36.0,7.0,10.0,17.0,7.0,17.0,5.0,4.0,2.0,2.0,1.0,2.0,4.0,500.0,2.0,4.0,2.0,2.0,4.0,9.0,2.0,0.0
Peter Amoran,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.0,289.0,195.0,203.0,103.0,242.0,453.0,534.0,211.0,388.0,127.0,261.0,357.0,858.0,667.0,11.0
Mohamed Haj,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.0,389.0,381.0,227.0,47.0,307.0,628.0,489.0,321.0,413.0,161.0,252.0,387.0,1042.0,714.0,11.0
Federico Motti,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filippo Rinaldi,G,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dario Sits,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Turk,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
