Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Juan David Cabal,ZG,22.0,22,17,1.497,16.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,0.4,9.0,26.0,70.0,48.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,6.0,36.0,27.0,19.0,14.0,3.0,18.0,29.0,621.0,11.0,30.0,9.0,21.0,26.0,62.0,55.0,2.0
Cyril Ngonge,"AT,LT",23.0,19,17,1.431,15.9,6.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,4.2,3.4,1.7,51.0,53.0,44.0,117.0,38.0,13.0,50.0,38.0,50.0,27.0,11.0,37.0,21.0,32.0,14.0,9.0,5.0,3.0,6.0,5.0,14.0,357.0,9.0,7.0,1.0,6.0,4.0,18.0,10.0,0.0
Tijjani Noslin,"AT,LT",24.0,17,17,1.339,14.9,5.0,4.0,9.0,5.0,0.0,0.0,2.0,0.0,3.6,3.6,2.2,58.0,29.0,26.0,94.0,34.0,27.0,60.0,34.0,60.0,24.0,14.0,39.0,24.0,39.0,18.0,8.0,5.0,7.0,6.0,6.0,16.0,375.0,10.0,17.0,2.0,15.0,2.0,20.0,14.0,0.0
Filippo Terracciano,ZG,20.0,18,14,1.296,14.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.0,13.0,26.0,51.0,28.0,0.0,7.0,7.0,0.0,7.0,2.0,7.0,9.0,2.0,9.0,30.0,19.0,23.0,6.0,1.0,17.0,31.0,548.0,14.0,24.0,6.0,18.0,20.0,50.0,17.0,0.0
Milan Đurić,AT,33.0,20,13,1.204,13.4,5.0,1.0,6.0,4.0,1.0,3.0,2.0,0.0,4.5,2.2,1.2,34.0,3.0,15.0,33.0,37.0,7.0,45.0,30.0,37.0,34.0,9.0,43.0,16.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0
Martin Hongla,LT,25.0,15,12,1.084,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,4.0,6.0,57.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,24.0,13.0,9.0,13.0,2.0,8.0,11.0,727.0,3.0,8.0,3.0,5.0,7.0,31.0,24.0,0.0
Josh Doig,ZG,21.0,12,11,830.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,5.0,23.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,6.0,16.0,9.0,9.0,7.0,0.0,13.0,17.0,765.0,4.0,12.0,3.0,9.0,4.0,20.0,17.0,1.0
Federico Bonazzoli,"AT,LT",26.0,24,10,1.016,11.3,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.9,2.9,1.1,40.0,13.0,26.0,73.0,27.0,9.0,35.0,27.0,35.0,25.0,10.0,35.0,25.0,35.0,4.0,1.0,1.0,3.0,0.0,1.0,8.0,125.0,7.0,9.0,1.0,8.0,3.0,7.0,3.0,0.0
Isak Hien,ZG,24.0,10,9,864.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,0.0,4.0,8.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,17.0,10.0,10.0,7.0,0.0,10.0,19.0,526.0,9.0,12.0,5.0,7.0,7.0,24.0,33.0,1.0
Fabien Centonze,ZG,27.0,10,7,676.0,7.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,11.0,16.0,14.0,21.0,0.0,13.0,13.0,0.0,13.0,0.0,14.0,14.0,0.0,14.0,14.0,8.0,10.0,4.0,0.0,5.0,10.0,500.0,5.0,14.0,2.0,12.0,10.0,24.0,18.0,0.0
Davide Faraoni,ZG,31.0,11,7,602.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.4,8.0,13.0,28.0,31.0,0.0,15.0,15.0,0.0,15.0,6.0,5.0,11.0,6.0,11.0,13.0,10.0,5.0,6.0,2.0,7.0,10.0,700.0,3.0,9.0,5.0,4.0,6.0,19.0,21.0,0.0
Bruno Amione,ZG,21.0,10,7,579.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,3.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,5.0,5.0,11.0,3.0,9.0,2.0,0.0,4.0,5.0,800.0,1.0,4.0,2.0,2.0,9.0,20.0,19.0,2.0
Jordi Mboula,"AT,LT",24.0,11,5,307.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,6.0,10.0,4.0,22.0,0.0,29.0,29.0,0.0,29.0,6.0,11.0,17.0,6.0,17.0,4.0,4.0,1.0,2.0,1.0,4.0,7.0,571.0,3.0,4.0,1.0,3.0,1.0,5.0,0.0,0.0
Stefan Mitrović,"AT,LT",20.0,10,4,391.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,5.0,13.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,13.0,10.0,13.0,6.0,3.0,0.0,5.0,1.0,2.0,5.0,400.0,3.0,6.0,1.0,5.0,0.0,6.0,4.0,0.0
Karol Świderski,"AT,LT",26.0,15,3,504.0,5.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.7,1.7,0.4,22.0,3.0,13.0,19.0,36.0,0.0,36.0,36.0,36.0,31.0,8.0,39.0,31.0,39.0,7.0,3.0,1.0,3.0,3.0,2.0,3.0,667.0,1.0,6.0,4.0,2.0,1.0,8.0,8.0,0.0
Daniel Bandeira,LT,23.0,14,3,446.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,3.0,9.0,34.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,1.0,6.0,6.0,5.0,1.0,4.0,1.0,3.0,7.0,429.0,4.0,3.0,0.0,3.0,3.0,9.0,9.0,0.0
Riccardo Saponara,"AT,LT",31.0,12,3,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,3.0,12.0,14.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,7.0,3.0,1.0,2.0,0.0,1.0,1.0,7.0,143.0,6.0,4.0,0.0,4.0,0.0,3.0,2.0,0.0
Thomas Henry,AT,28.0,18,2,334.0,3.7,3.0,0.0,3.0,3.0,0.0,1.0,2.0,2.0,3.3,2.5,0.0,25.0,2.0,3.0,20.0,81.0,0.0,81.0,81.0,81.0,88.0,1.0,89.0,66.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Rúben Vinagre,"ZG,AT",24.0,12,2,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,6.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,1.0,9.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,750.0,1.0,6.0,3.0,3.0,1.0,5.0,4.0,0.0
Juan Cruz,"AT,LT",24.0,4,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,3.0,12.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0
Reda Belahyane,LT,19.0,2,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Simone Perilli,G,28.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elayis Tavsan,"LT,AT",22.0,3,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Charlys,LT,19.0,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Alphadjo Cissè,AT,16.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yayah Kallon,AT,22.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior Ajayi,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.0,387.0,302.0,245.0,74.0,293.0,578.0,507.0,285.0,414.0,133.0,281.0,302.0,923.0,784.0,15.0
Alessandro Berardi,G,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.0,307.0,248.0,242.0,55.0,261.0,513.0,509.0,252.0,350.0,89.0,261.0,215.0,760.0,656.0,15.0
Nicolò Calabrese,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denis Cazzadori,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattia Chiesa,G,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Corradi,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siren Diao,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joselito,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicola Patanè,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giacomo Toniolo,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
