Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Mikael Ellertsson,"LT,ZG",21.0,35,20,1.68,18.7,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,1.8,1.8,2.3,41.0,34.0,47.0,79.0,11.0,16.0,27.0,11.0,27.0,10.0,12.0,22.0,10.0,22.0,28.0,20.0,11.0,12.0,5.0,13.0,33.0,394.0,20.0,31.0,3.0,28.0,14.0,42.0,24.0,1.0
Christian Gytkjær,AT,33.0,38,18,1.789,19.9,11.0,2.0,13.0,10.0,1.0,1.0,1.0,0.0,7.5,6.8,2.8,95.0,14.0,28.0,106.0,55.0,10.0,65.0,50.0,60.0,38.0,14.0,52.0,34.0,48.0,11.0,5.0,2.0,8.0,1.0,5.0,17.0,294.0,12.0,12.0,3.0,9.0,6.0,17.0,15.0,0.0
Michael Svoboda,ZG,24.0,19,15,1.446,16.1,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,2.1,27.0,17.0,58.0,3.0,0.0,25.0,25.0,0.0,25.0,4.0,13.0,17.0,4.0,17.0,12.0,8.0,9.0,3.0,0.0,8.0,20.0,400.0,12.0,22.0,12.0,10.0,16.0,28.0,54.0,0.0
Dennis Johnsen,"AT,LT",25.0,21,15,1.367,15.2,3.0,5.0,8.0,3.0,0.0,0.0,4.0,0.0,3.6,3.6,3.4,70.0,46.0,63.0,146.0,20.0,33.0,53.0,20.0,53.0,24.0,22.0,46.0,24.0,46.0,6.0,4.0,4.0,2.0,0.0,2.0,14.0,143.0,12.0,11.0,0.0,11.0,4.0,10.0,6.0,0.0
Bjarki Bjarkason,"LT,ZG",23.0,32,12,1.389,15.4,3.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,2.1,2.1,1.8,40.0,48.0,43.0,78.0,19.0,6.0,26.0,19.0,26.0,14.0,12.0,26.0,14.0,26.0,14.0,6.0,6.0,6.0,2.0,7.0,15.0,467.0,8.0,20.0,2.0,18.0,7.0,21.0,15.0,1.0
Nunzio Lella,LT,23.0,20,12,815.0,9.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.6,1.6,1.4,30.0,11.0,36.0,55.0,0.0,11.0,11.0,0.0,11.0,18.0,16.0,33.0,18.0,33.0,13.0,6.0,4.0,5.0,4.0,2.0,4.0,500.0,2.0,11.0,1.0,10.0,4.0,17.0,12.0,0.0
Bruno,G,25.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Magnus Kofod Andersen,LT,24.0,20,9,728.0,8.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.2,16.0,16.0,48.0,21.0,0.0,25.0,25.0,0.0,25.0,5.0,14.0,19.0,5.0,19.0,16.0,9.0,7.0,7.0,2.0,8.0,8.0,1000.0,0.0,8.0,1.0,7.0,8.0,24.0,15.0,0.0
Marco Modolo,ZG,34.0,10,7,571.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,5.0,600.0,2.0,4.0,4.0,0.0,6.0,9.0,26.0,1.0
Mato Jajalo,LT,35.0,14,2,307.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,10.0,6.0,5.0,4.0,1.0,3.0,5.0,600.0,2.0,6.0,3.0,3.0,6.0,16.0,3.0,0.0
Marco Olivieri,"AT,LT",24.0,20,1,337.0,3.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.5,1.5,0.7,22.0,11.0,5.0,32.0,27.0,27.0,53.0,27.0,53.0,40.0,18.0,58.0,40.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
Denis Cheryshev,"AT,LT",32.0,9,1,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,6.0,2.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,33.0,5.0,33.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
Ali Dembélé,"ZG,LT",19.0,14,0,171.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.1,4.0,17.0,7.0,20.0,53.0,0.0,53.0,53.0,53.0,16.0,6.0,22.0,16.0,22.0,4.0,3.0,4.0,0.0,0.0,1.0,2.0,500.0,1.0,2.0,0.0,2.0,2.0,6.0,9.0,0.0
Maximilian Ullmann,ZG,27.0,4,0,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,1.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,4.0,9.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,500.0,1.0,2.0,0.0,2.0,2.0,5.0,5.0,0.0
Lorenzo Busato,ZG,19.0,2,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
Lorenzo Da Pozzo,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.0,305.0,249.0,166.0,68.0,228.0,440.0,518.0,212.0,425.0,147.0,278.0,287.0,770.0,750.0,12.0
Luca Fiordilino,LT,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.0,310.0,240.0,197.0,76.0,251.0,479.0,524.0,228.0,440.0,139.0,301.0,372.0,885.0,816.0,9.0
Matteo Grandi,G,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hilmir Mikaelsson,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gregor Pürg,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico Tavernaro,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
