Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Petko Hristov,ZG,23.0,11,11,935.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.1,3.0,11.0,41.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,15.0,8.0,11.0,2.0,2.0,6.0,7.0,857.0,1.0,15.0,7.0,8.0,8.0,23.0,39.0,0.0
Luca Fiordilino,LT,26.0,14,10,886.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.3,7.0,2.0,68.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,4.0,7.0,24.0,13.0,11.0,10.0,3.0,15.0,24.0,625.0,9.0,14.0,2.0,12.0,11.0,35.0,13.0,1.0
Mickaël Cuisance,LT,22.0,13,9,760.0,8.4,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,16.0,5.0,38.0,52.0,24.0,24.0,47.0,24.0,47.0,8.0,10.0,18.0,8.0,18.0,14.0,8.0,2.0,7.0,5.0,7.0,20.0,350.0,13.0,12.0,5.0,7.0,3.0,17.0,7.0,0.0
Andrija Novakovich,AT,25.0,35,8,1.062,11.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,3.9,3.9,0.9,48.0,20.0,26.0,80.0,8.0,8.0,17.0,8.0,17.0,33.0,8.0,40.0,33.0,40.0,7.0,5.0,1.0,4.0,2.0,0.0,3.0,0.0,3.0,8.0,1.0,7.0,1.0,8.0,10.0,0.0
Tommaso Milanese,LT,20.0,10,6,558.0,6.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.4,16.0,9.0,32.0,21.0,16.0,0.0,16.0,16.0,16.0,19.0,7.0,26.0,19.0,26.0,8.0,4.0,4.0,2.0,2.0,4.0,9.0,444.0,5.0,7.0,2.0,5.0,2.0,10.0,9.0,0.0
Marco Modolo,ZG,33.0,10,6,528.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,4.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,6.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,250.0,3.0,5.0,5.0,0.0,4.0,7.0,18.0,0.0
Mato Jajalo,LT,34.0,7,6,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.0,10.0,15.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,21.0,2.0,21.0,5.0,3.0,1.0,3.0,1.0,2.0,4.0,500.0,2.0,5.0,2.0,3.0,6.0,11.0,16.0,0.0
Denis Cheryshev,"AT,LT",31.0,23,5,808.0,9.0,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,2.5,2.5,2.1,46.0,19.0,40.0,78.0,45.0,22.0,67.0,45.0,67.0,28.0,24.0,51.0,28.0,51.0,14.0,8.0,8.0,5.0,1.0,8.0,20.0,400.0,12.0,7.0,0.0,7.0,5.0,19.0,2.0,0.0
Maximilian Ullmann,ZG,26.0,5,3,259.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,5.0,3.0,12.0,23.0,0.0,35.0,35.0,0.0,35.0,2.0,15.0,18.0,2.0,18.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,1000.0,0.0,1.0,0.0,1.0,3.0,6.0,7.0,0.0
Bruno,G,24.0,3,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
Aaron Connolly,AT,22.0,5,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,10.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,48.0,22.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0
Niki Mäenpää,G,37.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Riccardo Ciervo,"ZG,AT",20.0,6,1,182.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,9.0,10.0,16.0,0.0,99.0,99.0,0.0,99.0,1.0,28.0,30.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
Jack De Vries,AT,20.0,3,1,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,4.0,250.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0
Facundo Zabala,ZG,23.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1000.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Marin Šverko,ZG,24.0,4,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,2.0,3.0,5.0,5.0,0.0
Andrea Beghetto,ZG,27.0,2,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,39.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
Harvey St Clair,LT,23.0,2,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
Jay Enem,ZG,19.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bjarki Bjarkason,LT,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.0,319.0,293.0,187.0,79.0,267.0,510.0,524.0,243.0,427.0,130.0,297.0,341.0,900.0,787.0,7.0
Lorenzo Busato,ZG,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.0,378.0,321.0,203.0,87.0,319.0,586.0,544.0,267.0,408.0,116.0,292.0,364.0,975.0,798.0,8.0
Mirza Hasanbegović,AT,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kristófer Jónsson,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Leal,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hilmir Mikaelsson,AT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filippo Neri,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afonso Peixoto,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daishawn Redan,AT,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melvyn Remy,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommaso Sperandio,G,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
