Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Arthur Melo,LT,24.0,20,11,962.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.3,5.0,13.0,58.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,4.0,25.0,12.0,10.0,14.0,1.0,13.0,24.0,542.0,11.0,11.0,2.0,9.0,7.0,32.0,8.0,1.0
Federico Chiesa,"LT,AT",23.0,14,11,863.0,9.6,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.2,2.2,1.2,34.0,36.0,32.0,59.0,21.0,21.0,42.0,21.0,42.0,23.0,12.0,35.0,23.0,35.0,26.0,19.0,9.0,9.0,8.0,12.0,26.0,462.0,14.0,7.0,0.0,7.0,4.0,30.0,3.0,0.0
Daniele Rugani,ZG,27.0,12,9,879.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,2.0,3.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,8.0,5.0,4.0,4.0,0.0,4.0,7.0,571.0,3.0,9.0,4.0,5.0,11.0,19.0,47.0,0.0
Denis Zakaria,LT,24.0,9,6,597.0,6.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,0.1,16.0,8.0,14.0,17.0,15.0,15.0,30.0,15.0,30.0,22.0,2.0,24.0,22.0,24.0,11.0,7.0,3.0,6.0,2.0,3.0,11.0,273.0,8.0,16.0,3.0,13.0,11.0,22.0,7.0,0.0
Dejan Kulusevski,"AT,LT",21.0,20,5,772.0,8.6,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.7,1.7,1.2,29.0,24.0,24.0,89.0,12.0,35.0,47.0,12.0,47.0,20.0,14.0,34.0,20.0,34.0,15.0,12.0,9.0,6.0,0.0,8.0,21.0,381.0,13.0,14.0,0.0,14.0,5.0,20.0,5.0,0.0
Mattia Perin,G,28.0,5,5,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Fabio Miretti,LT,17.0,6,4,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,5.0,3.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,13.0,3.0,13.0,4.0,2.0,2.0,2.0,0.0,2.0,9.0,222.0,7.0,3.0,1.0,2.0,2.0,6.0,3.0,0.0
Aaron Ramsey,LT,30.0,3,1,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Kaio Jorge,"LT,AT",19.0,9,0,121.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,9.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,65.0,55.0,65.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,333.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0
Marley Aké,"AT,LT",20.0,4,0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Carlo Pinsoglio,G,31.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristiano Ronaldo,AT,36.0,1,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,44.0,17.0,61.0,44.0,61.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Martin Palumbo,AT,19.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matìas Soulé,AT,18.0,2,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,147.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koni De Winter,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.0,316.0,260.0,217.0,78.0,236.0,529.0,446.0,293.0,392.0,134.0,258.0,332.0,887.0,677.0,9.0
Nicolò Fagioli,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.0,334.0,277.0,224.0,81.0,270.0,637.0,424.0,367.0,389.0,120.0,269.0,364.0,946.0,570.0,12.0
Samuel Iling-Junior,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco Israel,G,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco Raina,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filippo Ranocchia,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zsombor Senkó,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego Stramaccioni,ZG,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emanuele Zuelli,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
