Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Tolgay Arslan,LT,31.0,36,12,1.211,13.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.2,2.2,1.6,38.0,45.0,77.0,37.0,7.0,0.0,7.0,7.0,7.0,16.0,12.0,29.0,16.0,29.0,29.0,18.0,13.0,15.0,1.0,14.0,39.0,359.0,25.0,19.0,0.0,19.0,12.0,41.0,9.0,1.0
Jean-Victor Makengo,LT,24.0,16,11,805.0,8.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,8.0,18.0,36.0,31.0,0.0,11.0,11.0,0.0,11.0,4.0,5.0,9.0,4.0,9.0,16.0,13.0,7.0,7.0,2.0,5.0,9.0,556.0,4.0,8.0,2.0,6.0,9.0,25.0,3.0,0.0
Enzo Ebosse,ZG,23.0,20,9,930.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,1.0,11.0,51.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,15.0,9.0,11.0,4.0,0.0,9.0,13.0,692.0,4.0,27.0,6.0,21.0,11.0,26.0,29.0,0.0
Adam Masina,ZG,28.0,14,8,789.0,8.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,3.0,4.0,24.0,6.0,23.0,0.0,23.0,23.0,23.0,1.0,2.0,3.0,1.0,3.0,10.0,7.0,7.0,3.0,0.0,6.0,15.0,400.0,9.0,11.0,4.0,7.0,10.0,20.0,28.0,1.0
Ilija Nestorovski,"AT,LT",32.0,21,5,638.0,7.1,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,0.5,21.0,1.0,19.0,29.0,28.0,14.0,42.0,28.0,42.0,23.0,7.0,29.0,23.0,29.0,7.0,3.0,2.0,1.0,4.0,5.0,11.0,455.0,6.0,6.0,1.0,5.0,2.0,9.0,10.0,0.0
Florian Thauvin,"AT,LT",29.0,16,5,546.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.1,17.0,19.0,24.0,49.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,29.0,11.0,29.0,2.0,1.0,0.0,2.0,0.0,2.0,13.0,154.0,11.0,5.0,0.0,5.0,2.0,4.0,2.0,0.0
Festy Ebosele,ZG,19.0,17,4,411.0,4.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.9,11.0,27.0,17.0,22.0,0.0,22.0,22.0,0.0,22.0,4.0,19.0,24.0,4.0,24.0,15.0,10.0,8.0,7.0,0.0,4.0,10.0,400.0,6.0,5.0,0.0,5.0,2.0,17.0,5.0,0.0
Marvin Zeegelaar,ZG,31.0,7,4,353.0,3.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.2,0.2,0.2,4.0,6.0,9.0,11.0,25.0,0.0,25.0,25.0,25.0,5.0,4.0,9.0,5.0,9.0,8.0,4.0,6.0,2.0,0.0,3.0,4.0,750.0,1.0,2.0,0.0,2.0,3.0,11.0,5.0,0.0
Bram Nuytinck,ZG,32.0,6,3,385.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,4.0,3.0,4.0,0.0,4.0,8.0,500.0,4.0,6.0,6.0,0.0,5.0,12.0,22.0,0.0
Brandon Soppy,ZG,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,27.0,7.0,27.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,4.0,0.0,4.0,1.0,2.0,1.0,0.0
Axel Guessand,ZG,17.0,1,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,500.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0,0.0
James Abankwah,ZG,18.0,2,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,4.0,2.0,2.0,0.0,1.0,5.0,0.0
Simone Pafundi,"LT,AT",16.0,8,0,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,25.0,9.0,25.0,8.0,5.0,1.0,5.0,2.0,2.0,4.0,500.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0
Mato Jajalo,LT,34.0,3,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,14.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Vivaldo Semedo,"AT,LT",17.0,5,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Nicolò Cocetta,ZG,18.0,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
Leonardo Buta,ZG,20.0,2,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Matteo Bassi,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.0,365.0,363.0,228.0,60.0,326.0,632.0,516.0,306.0,437.0,128.0,309.0,314.0,965.0,712.0,8.0
Filip Benković,ZG,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.0,389.0,341.0,251.0,94.0,350.0,680.0,515.0,330.0,438.0,146.0,292.0,301.0,987.0,593.0,11.0
Riccardo Castagnaviz,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alberto Centis,LT,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniele Padelli,G,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Palumbo,LT,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edoardo Piana,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego Russo,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
