Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Alessandro Fiordaliso,ZG,21.0,20,19,1.618,18.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.4,4.0,14.0,56.0,21.0,0.0,6.0,6.0,0.0,6.0,0.0,2.0,2.0,0.0,2.0,23.0,12.0,14.0,5.0,4.0,7.0,17.0,412.0,10.0,19.0,10.0,9.0,23.0,46.0,65.0,0.0
Luca Ravanelli,ZG,23.0,20,17,1.582,17.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.4,0.4,0.7,11.0,3.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,2.0,7.0,37.0,28.0,23.0,12.0,2.0,17.0,25.0,680.0,8.0,25.0,12.0,13.0,37.0,74.0,92.0,0.0
Cristian Buonaiuto,"AT,LT",27.0,31,17,1.381,15.3,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,5.2,5.2,4.0,92.0,71.0,58.0,171.0,20.0,20.0,39.0,20.0,39.0,34.0,26.0,60.0,34.0,60.0,11.0,6.0,4.0,2.0,5.0,4.0,17.0,235.0,13.0,14.0,0.0,14.0,6.0,17.0,9.0,0.0
Luca Strizzolo,AT,28.0,26,17,1.344,14.9,7.0,2.0,9.0,7.0,0.0,0.0,7.0,1.0,7.7,7.7,2.2,99.0,10.0,26.0,89.0,47.0,13.0,60.0,47.0,60.0,52.0,14.0,66.0,52.0,66.0,18.0,8.0,7.0,5.0,6.0,5.0,11.0,455.0,6.0,18.0,3.0,15.0,7.0,25.0,13.0,0.0
Paolo Bartolomei,LT,30.0,16,13,1.018,11.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,1.8,26.0,14.0,74.0,28.0,0.0,9.0,9.0,0.0,9.0,7.0,16.0,23.0,7.0,23.0,14.0,7.0,8.0,5.0,1.0,9.0,20.0,450.0,11.0,6.0,2.0,4.0,12.0,26.0,8.0,1.0
Marco Pinato,"LT,AT",25.0,24,12,1.242,13.8,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.4,34.0,22.0,57.0,78.0,14.0,7.0,22.0,14.0,22.0,14.0,10.0,25.0,14.0,25.0,20.0,13.0,4.0,13.0,3.0,5.0,15.0,333.0,10.0,19.0,1.0,18.0,6.0,26.0,14.0,0.0
Jaime Báez,"AT,LT",25.0,18,12,1.096,12.2,1.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,2.4,2.4,4.2,66.0,38.0,59.0,109.0,8.0,41.0,49.0,8.0,49.0,20.0,35.0,55.0,20.0,55.0,21.0,14.0,13.0,4.0,4.0,11.0,24.0,458.0,13.0,15.0,2.0,13.0,4.0,25.0,7.0,0.0
Giacomo Volpe,G,24.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
Enrico Alfonso,G,32.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Žan Celar,"AT,LT",21.0,27,7,1.091,12.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,3.3,3.3,0.9,42.0,17.0,21.0,107.0,16.0,8.0,25.0,16.0,25.0,27.0,8.0,35.0,27.0,35.0,13.0,11.0,3.0,5.0,5.0,4.0,7.0,571.0,3.0,12.0,0.0,12.0,7.0,20.0,4.0,0.0
Filippo Nardi,"LT,AT",22.0,17,6,611.0,6.8,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,0.4,16.0,10.0,26.0,27.0,15.0,29.0,44.0,15.0,44.0,17.0,6.0,23.0,17.0,23.0,17.0,11.0,9.0,6.0,2.0,6.0,19.0,316.0,13.0,4.0,1.0,3.0,7.0,24.0,2.0,0.0
Alessandro Crescenzi,ZG,28.0,8,6,436.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,2.0,18.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0,8.0,5.0,6.0,1.0,1.0,2.0,4.0,500.0,2.0,1.0,0.0,1.0,6.0,14.0,4.0,0.0
Francesco Deli,"LT,AT",26.0,13,6,430.0,4.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,10.0,7.0,14.0,25.0,42.0,0.0,42.0,42.0,42.0,17.0,4.0,21.0,17.0,21.0,19.0,10.0,10.0,7.0,2.0,9.0,14.0,643.0,5.0,13.0,1.0,12.0,3.0,22.0,2.0,0.0
Fabio Ceravolo,"AT,LT",33.0,20,5,569.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.2,13.0,11.0,8.0,53.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,21.0,18.0,21.0,4.0,1.0,3.0,0.0,1.0,2.0,4.0,500.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0
Luca Coccolo,ZG,22.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,333.0,2.0,2.0,0.0,2.0,5.0,8.0,12.0,0.0
Matteo Ghisolfi,"LT,AT",18.0,5,3,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,4.0,1.0,3.0,2.0,4.0,0.0,0.0
Michele Fornasier,ZG,26.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,2.0,2.0,3.0,5.0,0.0
Andrea Zaccagno,G,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Lorenzo Colombo,"AT,LT",18.0,13,0,317.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.4,23.0,11.0,6.0,28.0,28.0,0.0,28.0,28.0,28.0,55.0,11.0,66.0,55.0,66.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,500.0,1.0,4.0,1.0,3.0,3.0,7.0,6.0,0.0
Leonardo Bia,AT,18.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Bernasconi,ZG,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.0,373.0,263.0,240.0,93.0,249.0,557.0,447.0,308.0,422.0,101.0,321.0,455.0,1051.0,772.0,3.0
Stefano Cella,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.0,356.0,314.0,193.0,61.0,250.0,540.0,463.0,290.0,445.0,156.0,289.0,421.0,989.0,826.0,6.0
Emanuele De Bono,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefano Girelli,LT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo Scarduzio,G,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Schirone,LT,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
