Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Aleksa Terzić,rs SRB,ZG,22.0,22,8,935.0,10.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,1.9,23.0,49.0,40.0,61.0,10.0,10.0,19.0,10.0,19.0,4.0,18.0,22.0,4.0,22.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Aleksa Terzić,rs SRB,ZG,22.0,10.4,16.0,9.0,9.0,4.0,3.0,11.0,21.0,524.0,10.0,13.0,4.0,9.0,5.0,21.0,16.0,0.0,Partidas
Gaetano Castrovilli,it ITA,LT,25.0,15,7,718.0,8.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,1.1,23.0,12.0,14.0,16.0,25.0,13.0,38.0,25.0,38.0,15.0,14.0,29.0,15.0,29.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Gaetano Castrovilli,it ITA,LT,25.0,8.0,10.0,8.0,1.0,7.0,2.0,2.0,9.0,222.0,7.0,5.0,1.0,4.0,8.0,18.0,5.0,0.0,Partidas
Luca Ranieri,it ITA,ZG,23.0,9,5,508.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,2.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luca Ranieri,it ITA,ZG,23.0,5.6,9.0,4.0,6.0,3.0,0.0,6.0,9.0,667.0,3.0,5.0,3.0,2.0,11.0,20.0,15.0,1.0,Partidas
Michele Cerofolini,it ITA,G,23.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Michele Cerofolini,it ITA,G,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,Partidas
Youssef Maleh,ma MAR,LT,23.0,7,4,297.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,12.0,3.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,36.0,17.0,36.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Youssef Maleh,ma MAR,LT,23.0,3.3,3.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,5.0,1.0,4.0,3.0,0.0,Partidas
Pierluigi Gollini,it ITA,G,27.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Pierluigi Gollini,it ITA,G,27.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,Partidas
Alessandro Bianco,it ITA,LT,19.0,7,2,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,5.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alessandro Bianco,it ITA,LT,19.0,1.7,5.0,2.0,2.0,3.0,0.0,2.0,3.0,667.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,Partidas
Josip Brekalo,hr CRO,"AT,LT",24.0,6,1,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.5,12.0,11.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,46.0,26.0,46.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Josip Brekalo,hr CRO,"AT,LT",24.0,2.5,2.0,1.0,0.0,1.0,1.0,1.0,4.0,250.0,3.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,Partidas
Marco Benassi,it ITA,ZG,27.0,2,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Marco Benassi,it ITA,ZG,27.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,4.0,750.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,Partidas
Salvatore Sirigu,it ITA,G,35.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Salvatore Sirigu,it ITA,G,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Partidas
