Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Koray Günter,de GER,ZG,25.0,27,21,1.768,19.6,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.5,8.0,5.0,77.0,1.0,0.0,10.0,10.0,0.0,10.0,2.0,3.0,4.0,2.0,4.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Koray Günter,de GER,ZG,25.0,19.6,20.0,10.0,10.0,9.0,1.0,4.0,9.0,444.0,5.0,27.0,21.0,6.0,70.0,90.0,87.0,0.0,Partidas
Ivan Ilić,rs SRB,LT,19.0,29,19,1.835,20.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,0.9,26.0,38.0,134.0,31.0,10.0,0.0,10.0,10.0,10.0,8.0,5.0,13.0,8.0,13.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Ilić,rs SRB,LT,19.0,20.4,26.0,14.0,11.0,11.0,4.0,7.0,21.0,333.0,14.0,17.0,5.0,12.0,27.0,53.0,26.0,0.0,Partidas
Giangiacomo Magnani,it ITA,ZG,24.0,25,15,1.51,16.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,10.0,5.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,6.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Giangiacomo Magnani,it ITA,ZG,24.0,16.8,26.0,15.0,14.0,9.0,3.0,9.0,16.0,563.0,7.0,25.0,16.0,9.0,44.0,70.0,105.0,1.0,Partidas
Miguel Veloso,pt POR,LT,34.0,21,15,1.316,14.6,2.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,1.9,0.4,0.7,11.0,19.0,85.0,11.0,14.0,14.0,27.0,0.0,14.0,14.0,5.0,19.0,3.0,8.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Veloso,pt POR,LT,34.0,14.6,24.0,17.0,10.0,10.0,4.0,12.0,34.0,353.0,22.0,12.0,1.0,11.0,12.0,36.0,25.0,0.0,Partidas
Nikola Kalinić,hr CRO,AT,32.0,19,15,1.063,11.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,4.1,4.1,0.4,45.0,7.0,19.0,77.0,17.0,0.0,17.0,17.0,17.0,35.0,3.0,38.0,35.0,38.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nikola Kalinić,hr CRO,AT,32.0,11.8,5.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,6.0,0.0,6.0,1.0,6.0,7.0,0.0,Partidas
Matteo Lovato,it ITA,ZG,20.0,24,14,1.386,15.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.1,2.0,6.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Matteo Lovato,it ITA,ZG,20.0,15.4,21.0,12.0,14.0,5.0,2.0,10.0,21.0,476.0,11.0,20.0,10.0,10.0,37.0,58.0,48.0,1.0,Partidas
Kevin Lasagna,it ITA,AT,27.0,19,14,1.267,14.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.2,3.2,1.9,51.0,28.0,19.0,100.0,14.0,0.0,14.0,14.0,14.0,23.0,14.0,36.0,23.0,36.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Lasagna,it ITA,AT,27.0,14.1,7.0,3.0,0.0,5.0,2.0,1.0,5.0,200.0,4.0,12.0,1.0,11.0,1.0,8.0,11.0,0.0,Partidas
Eddie Salcedo,it ITA,"LT,AT",18.0,21,7,755.0,8.4,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.9,3.9,0.3,42.0,13.0,29.0,53.0,24.0,0.0,24.0,24.0,24.0,46.0,4.0,51.0,46.0,51.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Eddie Salcedo,it ITA,"LT,AT",18.0,8.4,6.0,2.0,3.0,2.0,1.0,3.0,3.0,1000.0,0.0,6.0,0.0,6.0,6.0,12.0,6.0,0.0,Partidas
Samuel Di Carmine,it ITA,AT,31.0,11,6,500.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4,1.4,0.1,15.0,10.0,7.0,44.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,33.0,30.0,33.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Samuel Di Carmine,it ITA,AT,31.0,5.6,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,Partidas
Ebrima Colley,gm GAM,"LT,AT",20.0,23,4,734.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.7,1.7,0.7,24.0,28.0,22.0,95.0,12.0,0.0,12.0,12.0,12.0,21.0,8.0,29.0,21.0,29.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ebrima Colley,gm GAM,"LT,AT",20.0,8.2,11.0,4.0,2.0,6.0,3.0,3.0,11.0,273.0,8.0,6.0,0.0,6.0,6.0,17.0,1.0,0.0,Partidas
Daniel Bessa,it ITA,LT,27.0,18,4,615.0,6.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.9,29.0,19.0,35.0,39.0,0.0,29.0,29.0,0.0,29.0,15.0,28.0,43.0,15.0,43.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Bessa,it ITA,LT,27.0,6.8,15.0,8.0,3.0,11.0,1.0,6.0,14.0,429.0,8.0,5.0,1.0,4.0,2.0,17.0,0.0,0.0,Partidas
Stefano Sturaro,it ITA,LT,27.0,10,4,423.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Stefano Sturaro,it ITA,LT,27.0,4.7,4.0,3.0,3.0,0.0,1.0,2.0,8.0,250.0,6.0,5.0,1.0,4.0,5.0,9.0,10.0,0.0,Partidas
Yıldırım Mert Çetin,tr TUR,ZG,23.0,6,4,418.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Yıldırım Mert Çetin,tr TUR,ZG,23.0,4.6,8.0,4.0,3.0,5.0,0.0,2.0,6.0,333.0,4.0,7.0,5.0,2.0,14.0,22.0,11.0,1.0,Partidas
Ivor Pandur,hr CRO,G,20.0,4,4,332.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ivor Pandur,hr CRO,G,20.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Alan Empereur,br BRA,ZG,26.0,4,4,219.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alan Empereur,br BRA,ZG,26.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,6.0,6.0,7.0,1.0,Partidas
Andrea Favilli,it ITA,AT,23.0,11,2,339.0,3.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.6,1.6,0.1,17.0,7.0,2.0,37.0,53.0,0.0,53.0,53.0,53.0,42.0,3.0,44.0,42.0,44.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Andrea Favilli,it ITA,AT,23.0,3.8,3.0,1.0,0.0,1.0,2.0,2.0,3.0,667.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,Partidas
Ronaldo Vieira,eng ENG,"LT,ZG",22.0,4,2,226.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ronaldo Vieira,eng ENG,"LT,ZG",22.0,2.5,5.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,4.0,3.0,1.0,0.0,5.0,2.0,0.0,Partidas
Kevin Rüegg,ch SUI,"ZG,LT",21.0,7,1,205.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Rüegg,ch SUI,"ZG,LT",21.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,Partidas
Andrea Danzi,it ITA,ZG,21.0,2,1,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Andrea Danzi,it ITA,ZG,21.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,Partidas
Ľubomír Tupta,sk SVK,AT,22.0,2,1,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,67.0,67.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ľubomír Tupta,sk SVK,AT,22.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Destiny Udogie,it ITA,"ZG,LT",17.0,6,0,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,3.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,17.0,15.0,17.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Destiny Udogie,it ITA,"ZG,LT",17.0,1.9,6.0,4.0,2.0,2.0,2.0,2.0,2.0,1000.0,0.0,3.0,0.0,3.0,2.0,8.0,4.0,0.0,Partidas
Alessandro Berardi,it ITA,G,29.0,1,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alessandro Berardi,it ITA,G,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Philip Ankhrah,gh GHA,LT,17.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Philip Ankhrah,gh GHA,LT,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Partidas
Bruno Amione,ar ARG,ZG,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,26.2,38.0,465.0,269.0,224.0,183.0,58.0,173.0,413.0,419.0,240.0,374.0,144.0,230.0,492.0,957.0,756.0,12.0,
Marco Benassi,it ITA,LT,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,27.0,38.0,496.0,297.0,257.0,195.0,44.0,187.0,479.0,390.0,292.0,396.0,107.0,289.0,476.0,972.0,632.0,5.0,
Lorenzo Bertini,it ITA,AT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salvatore Bocchetti,it ITA,ZG,33.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicola Borghetto,it ITA,G,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernardo Calabrese,it ITA,ZG,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matteo Cancellieri,it ITA,AT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolò Casale,it ITA,ZG,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Felippe,br BRA,LT,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matei Ilie,ro ROU,ZG,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariusz Stępiński,pl POL,AT,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filippo Terracciano,it ITA,ZG,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,26.2,38,418,3.42,38.0,38.0,30.0,68.0,35.0,3.0,3.0,91.0,1.0,45.3,43.0,33.5,765.0,599.0,1490.0,1474.0,100.0,79.0,179.0,92.0,171.0,119.0,88.0,208.0,113.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,27.0,38,418,3.42,38.0,46.0,31.0,77.0,40.0,6.0,7.0,81.0,2.0,49.5,44.6,32.6,771.0,546.0,1263.0,1246.0,121.0,82.0,203.0,105.0,187.0,130.0,86.0,216.0,117.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
