Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Oussama El Azzouzi,ma MAR,LT,22.0,18,5,547.0,6.1,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.5,0.5,0.6,10.0,4.0,19.0,8.0,33.0,33.0,66.0,33.0,66.0,8.0,9.0,17.0,8.0,17.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Oussama El Azzouzi,ma MAR,LT,22.0,6.1,12.0,7.0,4.0,5.0,3.0,7.0,14.0,500.0,7.0,8.0,2.0,6.0,6.0,18.0,12.0,0.0,Partidas
Jens Odgaard,dk DEN,"AT,LT",24.0,10,5,431.0,4.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,0.1,15.0,9.0,9.0,30.0,42.0,0.0,42.0,42.0,42.0,31.0,1.0,32.0,31.0,32.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jens Odgaard,dk DEN,"AT,LT",24.0,4.8,4.0,4.0,1.0,1.0,2.0,1.0,3.0,333.0,2.0,9.0,0.0,9.0,1.0,5.0,3.0,0.0,Partidas
Jesper Karlsson,se SWE,AT,25.0,7,4,344.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,7.0,13.0,16.0,35.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,19.0,11.0,19.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Jesper Karlsson,se SWE,AT,25.0,3.8,3.0,3.0,2.0,1.0,0.0,2.0,8.0,250.0,6.0,4.0,0.0,4.0,4.0,7.0,1.0,0.0,Partidas
Santiago Castro,ar ARG,AT,18.0,8,2,242.0,2.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,15.0,1.0,1.0,15.0,37.0,37.0,74.0,37.0,74.0,35.0,20.0,55.0,35.0,55.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Santiago Castro,ar ARG,AT,18.0,2.7,2.0,1.0,0.0,1.0,1.0,1.0,3.0,333.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,Partidas
Sydney van Hooijdonk,nl NED,AT,23.0,9,2,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,7.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,31.0,26.0,31.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Sydney van Hooijdonk,nl NED,AT,23.0,2.4,3.0,0.0,0.0,2.0,1.0,1.0,2.0,500.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,Partidas
Tommaso Corazza,it ITA,ZG,19.0,9,1,195.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,2.0,10.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,4.0,7.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Tommaso Corazza,it ITA,ZG,19.0,2.2,10.0,4.0,9.0,1.0,0.0,4.0,9.0,444.0,5.0,2.0,0.0,2.0,5.0,15.0,3.0,0.0,Partidas
Nicolás Domínguez,ar ARG,LT,25.0,2,1,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nicolás Domínguez,ar ARG,LT,25.0,1.1,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,Partidas
Kevin Bonifazi,it ITA,ZG,27.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Bonifazi,it ITA,ZG,27.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,500.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,Partidas
Nicola Bagnolini,it ITA,G,19.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Nicola Bagnolini,it ITA,G,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Tito Gasperini,it ITA,G,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,25.2,38.0,633.0,385.0,299.0,267.0,67.0,303.0,579.0,523.0,276.0,426.0,113.0,313.0,258.0,891.0,677.0,17.0,
Mihajlo Ilić,rs SRB,ZG,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,26.6,38.0,633.0,377.0,282.0,259.0,92.0,322.0,615.0,524.0,293.0,514.0,131.0,383.0,306.0,939.0,554.0,15.0,
Joaquin Sosa,uy URU,ZG,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adama Soumaoro,fr FRA,ZG,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,25.2,38,418,3.42,38.0,52.0,32.0,84.0,48.0,4.0,5.0,85.0,2.0,47.9,44.0,32.1,761.0,660.0,1453.0,1441.0,137.0,84.0,221.0,126.0,211.0,126.0,84.0,211.0,116.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,26.6,38,418,3.42,38.0,31.0,18.0,49.0,28.0,3.0,7.0,120.0,2.0,37.1,31.6,22.1,536.0,590.0,1228.0,1219.0,82.0,47.0,129.0,74.0,121.0,98.0,58.0,156.0,83.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
