Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Zeki Çelik,tr TUR,ZG,26.0,17,6,671.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,8.0,14.0,26.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,11.0,2.0,11.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Zeki Çelik,tr TUR,ZG,26.0,7.5,23.0,16.0,10.0,10.0,3.0,14.0,25.0,560.0,11.0,12.0,5.0,7.0,8.0,31.0,25.0,0.0,Partidas
Tommaso Baldanzi,it ITA,"AT,LT",20.0,13,6,518.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.7,15.0,18.0,14.0,54.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,27.0,15.0,27.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Tommaso Baldanzi,it ITA,"AT,LT",20.0,5.8,9.0,5.0,3.0,4.0,2.0,1.0,1.0,1000.0,0.0,2.0,0.0,2.0,0.0,9.0,4.0,0.0,Partidas
Dean Huijsen,es ESP,ZG,18.0,13,4,509.0,5.7,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.4,0.4,0.1,5.0,4.0,18.0,15.0,35.0,0.0,35.0,35.0,35.0,7.0,1.0,8.0,7.0,8.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Dean Huijsen,es ESP,ZG,18.0,5.7,10.0,5.0,5.0,5.0,0.0,1.0,4.0,250.0,3.0,7.0,4.0,3.0,4.0,14.0,26.0,2.0,Partidas
Chris Smalling,eng ENG,ZG,33.0,8,4,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,1.0,10.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Chris Smalling,eng ENG,ZG,33.0,4.3,1.0,1.0,1.0,0.0,0.0,1.0,4.0,250.0,3.0,6.0,5.0,1.0,5.0,6.0,8.0,0.0,Partidas
Sardar Azmoun,ir IRN,"AT,LT",28.0,23,3,585.0,6.5,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,2.9,2.9,1.4,42.0,5.0,14.0,35.0,46.0,0.0,46.0,46.0,46.0,44.0,21.0,65.0,44.0,65.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Sardar Azmoun,ir IRN,"AT,LT",28.0,6.5,8.0,5.0,2.0,5.0,1.0,4.0,8.0,500.0,4.0,4.0,1.0,3.0,3.0,11.0,6.0,1.0,Partidas
Tammy Abraham,eng ENG,AT,25.0,8,2,242.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,7.0,6.0,4.0,15.0,37.0,0.0,37.0,37.0,37.0,22.0,5.0,27.0,22.0,27.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Tammy Abraham,eng ENG,AT,25.0,2.7,3.0,1.0,0.0,1.0,2.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,Partidas
Renato Sanches,pt POR,LT,25.0,7,1,146.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,3.0,5.0,10.0,5.0,62.0,0.0,62.0,62.0,62.0,5.0,14.0,19.0,5.0,19.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Renato Sanches,pt POR,LT,25.0,1.6,2.0,1.0,1.0,1.0,0.0,2.0,3.0,667.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,Partidas
Riccardo Pagano,it ITA,"LT,ZG",18.0,4,0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,18.0,10.0,18.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Riccardo Pagano,it ITA,"LT,ZG",18.0,0.6,2.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,6.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,Partidas
Ola Solbakken,no NOR,AT,24.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Ola Solbakken,no NOR,AT,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
João Costa,br BRA,"LT,AT",18.0,3,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,João Costa,br BRA,"LT,AT",18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Niccolò Pisilli,it ITA,LT,18.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Niccolò Pisilli,it ITA,LT,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Filippo Alessio,it ITA,AT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,27.7,38.0,569.0,336.0,261.0,229.0,79.0,249.0,535.0,465.0,286.0,370.0,132.0,238.0,242.0,811.0,623.0,16.0,
Pietro Boer,it ITA,G,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,26.4,38.0,489.0,321.0,217.0,190.0,82.0,218.0,439.0,497.0,221.0,410.0,128.0,282.0,282.0,771.0,753.0,7.0,
Luigi Cherubini,it ITA,AT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francesco D'Alessio,it ITA,LT,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lovro Golič,si SVN,ZG,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renato Marin,it ITA,G,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Oliveras,es ESP,ZG,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,27.7,38,418,3.42,38.0,64.0,44.0,108.0,53.0,11.0,12.0,95.0,3.0,51.4,42.3,34.4,767.0,682.0,1469.0,1461.0,168.0,116.0,284.0,139.0,255.0,135.0,91.0,226.0,111.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,26.4,38,418,3.42,38.0,43.0,36.0,79.0,40.0,3.0,5.0,92.0,6.0,41.8,38.0,32.1,701.0,665.0,1303.0,1287.0,113.0,95.0,208.0,105.0,200.0,110.0,85.0,195.0,100.0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
