Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Henrikh Mkhitaryan,am ARM,LT,33.0,31,24,1.986,22.1,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,2.8,2.8,2.1,49.0,48.0,133.0,74.0,14.0,9.0,23.0,14.0,23.0,13.0,10.0,22.0,13.0,22.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Henrikh Mkhitaryan,am ARM,LT,33.0,22.1,41.0,26.0,13.0,22.0,6.0,14.0,41.0,341.0,27.0,27.0,4.0,23.0,21.0,62.0,18.0,0.0,Partidas
Stefan de Vrij,nl NED,ZG,30.0,27,22,1.945,21.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.2,2.2,0.2,24.0,13.0,55.0,0.0,5.0,0.0,5.0,5.0,5.0,10.0,1.0,11.0,10.0,11.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Stefan de Vrij,nl NED,ZG,30.0,21.6,28.0,18.0,19.0,9.0,0.0,8.0,14.0,571.0,6.0,18.0,10.0,8.0,40.0,68.0,80.0,0.0,Partidas
Milan Škriniar,sk SVK,ZG,27.0,21,20,1.769,19.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.8,0.8,0.3,11.0,16.0,81.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,5.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Milan Škriniar,sk SVK,ZG,27.0,19.7,29.0,18.0,14.0,11.0,4.0,18.0,32.0,563.0,14.0,18.0,13.0,5.0,13.0,42.0,46.0,3.0,Partidas
Marcelo Brozović,hr CRO,LT,29.0,28,19,1.77,19.7,3.0,5.0,8.0,3.0,0.0,0.0,8.0,0.0,2.5,2.5,2.8,53.0,29.0,114.0,35.0,15.0,25.0,41.0,15.0,41.0,13.0,14.0,27.0,13.0,27.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Marcelo Brozović,hr CRO,LT,29.0,19.7,37.0,22.0,13.0,22.0,2.0,11.0,37.0,297.0,26.0,23.0,7.0,16.0,22.0,59.0,28.0,0.0,Partidas
Romelu Lukaku,be BEL,AT,29.0,25,19,1.66,18.4,10.0,6.0,16.0,8.0,2.0,2.0,1.0,0.0,9.0,7.4,4.1,115.0,34.0,41.0,159.0,54.0,33.0,87.0,43.0,76.0,49.0,22.0,71.0,40.0,62.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Romelu Lukaku,be BEL,AT,29.0,18.4,3.0,1.0,1.0,0.0,2.0,2.0,5.0,400.0,3.0,3.0,1.0,2.0,0.0,3.0,16.0,0.0,Partidas
Edin Džeko,ba BIH,AT,36.0,33,18,1.732,19.2,9.0,3.0,12.0,9.0,0.0,0.0,3.0,0.0,9.7,9.7,3.2,130.0,32.0,67.0,150.0,47.0,16.0,62.0,47.0,62.0,50.0,17.0,67.0,50.0,67.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Edin Džeko,ba BIH,AT,36.0,19.2,3.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,15.0,1.0,14.0,3.0,6.0,25.0,0.0,Partidas
Samir Handanović,si SVN,G,38.0,14,14,1.234,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Samir Handanović,si SVN,G,38.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,Partidas
Joaquín Correa,ar ARG,AT,27.0,26,12,950.0,10.6,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,3.4,3.4,1.3,47.0,19.0,29.0,61.0,28.0,9.0,38.0,28.0,38.0,33.0,12.0,45.0,33.0,45.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Joaquín Correa,ar ARG,AT,27.0,10.6,12.0,7.0,3.0,6.0,3.0,4.0,15.0,267.0,11.0,4.0,1.0,3.0,3.0,15.0,0.0,0.0,Partidas
Robin Gosens,de GER,ZG,28.0,32,11,1.184,13.2,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,2.4,53.0,29.0,41.0,102.0,23.0,0.0,23.0,23.0,23.0,23.0,18.0,41.0,23.0,41.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Robin Gosens,de GER,ZG,28.0,13.2,34.0,18.0,15.0,10.0,9.0,15.0,25.0,600.0,10.0,16.0,2.0,14.0,23.0,57.0,15.0,0.0,Partidas
Danilo D'Ambrosio,it ITA,ZG,33.0,15,8,733.0,8.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.3,0.3,0.7,9.0,8.0,34.0,17.0,0.0,25.0,25.0,0.0,25.0,3.0,8.0,11.0,3.0,11.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Danilo D'Ambrosio,it ITA,ZG,33.0,8.1,25.0,17.0,17.0,7.0,1.0,15.0,27.0,556.0,12.0,12.0,4.0,8.0,10.0,35.0,17.0,0.0,Partidas
Roberto Gagliardini,it ITA,LT,28.0,19,7,783.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.9,0.9,0.3,11.0,20.0,39.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,13.0,10.0,13.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Gagliardini,it ITA,LT,28.0,8.7,16.0,6.0,9.0,6.0,1.0,10.0,21.0,476.0,11.0,14.0,5.0,9.0,4.0,20.0,15.0,0.0,Partidas
Kristjan Asllani,al ALB,LT,20.0,20,5,592.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.9,15.0,6.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,22.0,8.0,22.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kristjan Asllani,al ALB,LT,20.0,6.6,11.0,5.0,1.0,8.0,2.0,7.0,10.0,700.0,3.0,3.0,1.0,2.0,6.0,17.0,4.0,0.0,Partidas
Raoul Bellanova,it ITA,ZG,22.0,18,3,496.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,10.0,25.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,19.0,12.0,19.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Raoul Bellanova,it ITA,ZG,22.0,5.5,14.0,6.0,11.0,2.0,1.0,9.0,14.0,643.0,5.0,6.0,1.0,5.0,4.0,18.0,14.0,0.0,Partidas
Mattia Zanotti,it ITA,ZG,19.0,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,23.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Mattia Zanotti,it ITA,ZG,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Partidas
Alex Cordaz,it ITA,G,39.0,1,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alex Cordaz,it ITA,G,39.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Valentin Carboni,ar ARG,"LT,ZG",17.0,5,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Valentin Carboni,ar ARG,"LT,ZG",17.0,0.3,1.0,1.0,0.0,1.0,0.0,1.0,3.0,333.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Partidas
Lucien Agoume,fr FRA,LT,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,28.8,38.0,572.0,325.0,247.0,241.0,84.0,258.0,523.0,493.0,265.0,385.0,110.0,275.0,315.0,887.0,541.0,7.0,
Ebenezer Akinsanmiro,ng NGA,LT,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,26.5,38.0,461.0,262.0,213.0,183.0,65.0,200.0,416.0,481.0,216.0,373.0,149.0,224.0,330.0,791.0,802.0,10.0,
Nikolaos Botis,gr GRE,G,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabriel Brazão,br BRA,G,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Curatolo,it ITA,AT,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alessandro Fontanarosa,it ITA,ZG,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eddie Salcedo,it ITA,AT,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandar Stanković,rs SRB,AT,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,28.8,38,418,3.42,38.0,68.0,50.0,118.0,64.0,4.0,5.0,65.0,3.0,68.0,64.5,51.8,1163.0,668.0,1624.0,1613.0,179.0,132.0,311.0,168.0,300.0,179.0,136.0,315.0,170.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,26.5,38,418,3.42,38.0,39.0,34.0,73.0,36.0,3.0,3.0,89.0,1.0,36.5,34.1,29.0,631.0,697.0,1227.0,1216.0,103.0,89.0,192.0,95.0,184.0,96.0,76.0,172.0,90.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
