Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Esperado,Esperado,Esperado,Esperado,Progressão,Progressão,Progressão,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,A cada 90 minutos,Unnamed: 33_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Tempo de jogo,Tempo de jogo,Tempo de jogo,Tempo de jogo,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Desempenho,Penaltis,Penaltis,Penaltis,Penaltis,Penaltis,Unnamed: 23_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Botes defensivos,Desafios,Desafios,Desafios,Desafios,Bloqueios,Bloqueios,Bloqueios,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidas,Jogador,Nação,Pos.,Idade,MP,Inícios,Min.,90s,GC,GC90,CaGC,Defesas,%Defesas,V,E,D,SV,%SV,PT,GPC,Psv,GPp,%Defesas,Partidas,Jogador,Nação,Pos.,Idade,90s,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros,Partidas
Cristian Volpato,it ITA,"LT,AT",19.0,22,5,645.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.4,19.0,34.0,53.0,49.0,14.0,0.0,14.0,14.0,14.0,7.0,19.0,26.0,7.0,26.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Cristian Volpato,it ITA,"LT,AT",19.0,7.2,16.0,8.0,9.0,6.0,1.0,9.0,25.0,360.0,16.0,7.0,0.0,7.0,1.0,17.0,5.0,0.0,Partidas
Pedro Obiang,gq EQG,LT,31.0,8,5,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,7.0,4.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,15.0,1.0,15.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Pedro Obiang,gq EQG,LT,31.0,5.0,8.0,4.0,3.0,4.0,1.0,2.0,10.0,200.0,8.0,6.0,4.0,2.0,8.0,16.0,10.0,0.0,Partidas
Luca Lipani,it ITA,LT,18.0,8,5,384.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,3.0,6.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,7.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Luca Lipani,it ITA,LT,18.0,4.3,9.0,7.0,4.0,3.0,2.0,3.0,11.0,273.0,8.0,9.0,2.0,7.0,6.0,15.0,7.0,0.0,Partidas
Marash Kumbulla,al ALB,ZG,23.0,7,3,362.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Marash Kumbulla,al ALB,ZG,23.0,4.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,500.0,1.0,8.0,6.0,2.0,0.0,3.0,22.0,0.0,Partidas
Alessio Cragno,it ITA,G,29.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Alessio Cragno,it ITA,G,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Partidas
Filippo Missori,it ITA,ZG,19.0,8,2,266.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,3.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,11.0,10.0,11.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Filippo Missori,it ITA,ZG,19.0,3.0,6.0,3.0,2.0,4.0,0.0,4.0,11.0,364.0,7.0,3.0,2.0,1.0,4.0,10.0,8.0,0.0,Partidas
Maxime Lopez,fr FRA,LT,25.0,2,2,140.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,2.0,2.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Maxime Lopez,fr FRA,LT,25.0,1.6,2.0,1.0,1.0,1.0,0.0,1.0,2.0,500.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,Partidas
Samuele Mulattieri,it ITA,"AT,LT",22.0,27,1,462.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,1.6,0.3,19.0,8.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,37.0,31.0,37.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Samuele Mulattieri,it ITA,"AT,LT",22.0,5.1,1.0,1.0,0.0,0.0,1.0,1.0,2.0,500.0,1.0,7.0,2.0,5.0,1.0,2.0,2.0,0.0,Partidas
Emil Ceide,no NOR,"AT,LT",21.0,11,0,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,3.0,12.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,17.0,5.0,17.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Emil Ceide,no NOR,"AT,LT",21.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1000.0,0.0,6.0,1.0,5.0,0.0,2.0,0.0,0.0,Partidas
Kevin Miranda,it ITA,ZG,20.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Miranda,it ITA,ZG,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Partidas
Justin Kumi,it ITA,AT,19.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Justin Kumi,it ITA,AT,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidas
Salim Abubakar,ne NIG,LT,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total do time,,,26.4,38.0,507.0,310.0,241.0,198.0,68.0,245.0,531.0,461.0,286.0,402.0,143.0,259.0,267.0,774.0,767.0,14.0,
Agustín Álvarez Martínez,uy URU,AT,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,Total de adversários,,,26.6,38.0,584.0,340.0,271.0,240.0,73.0,252.0,529.0,476.0,277.0,358.0,131.0,227.0,285.0,869.0,752.0,12.0,
Matteo Falasca,it ITA,ZG,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seb Loeffen,nl NED,ZG,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeferson Paz,co COL,ZG,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gianluca Pegolo,it ITA,G,42.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alessandro Scacchetti,it ITA,G,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Theiner,it ITA,G,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total do time,,,26.4,38,418,3.42,38.0,42.0,28.0,70.0,35.0,7.0,8.0,71.0,4.0,39.8,33.8,25.9,597.0,636.0,1301.0,1292.0,111.0,74.0,184.0,92.0,166.0,105.0,68.0,173.0,89.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total de adversários,,,26.6,38,418,3.42,38.0,71.0,53.0,124.0,63.0,8.0,11.0,64.0,1.0,61.6,53.1,44.0,971.0,668.0,1572.0,1555.0,187.0,139.0,326.0,166.0,305.0,162.0,116.0,278.0,140.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
